stop_id,stop_name,similar_stop_id,similar_stop_name
0380-02,東三丁目,0380,東三丁目
0381-01,神田駅前,0381,神田駅前
0381-02,神田駅前,0381,神田駅前
0382-01,神田錦町,0382,神田錦町
0382-02,神田錦町,0382,神田錦町
0383-01,神田橋,0383,神田橋
0383-02,神田橋,0383,神田橋
0384-01,神田明神前,0384,神田明神前
0385-01,原宿外苑中学校前,0385,原宿外苑中学校前
0385-02,原宿外苑中学校前,0385,原宿外苑中学校前
0387-01,学習院下,0387,学習院下
0387-02,学習院下,0387,学習院下
0388-01,南千住清掃車車庫前,0388,南千住清掃車車庫前
0388-03,南千住清掃車車庫前,0388,南千住清掃車車庫前
0389-05,学校通り,0389,学校通り
0389-06,学校通り,0389,学校通り
0391-01,喜久井町,0391,喜久井町
0391-02,喜久井町,0391,喜久井町
0392-01,菊川駅前,0392,菊川駅前
0392-02,菊川駅前,0392,菊川駅前
0392-04,菊川駅前,0392,菊川駅前
0392-05,菊川駅前,0392,菊川駅前
0393-01,菊川一丁目,0393,菊川一丁目
0393-02,菊川一丁目,0393,菊川一丁目
0394-01,菊川三丁目,0394,菊川三丁目
0394-02,菊川三丁目,0394,菊川三丁目
0395-01,菊坂下,0395,菊坂下
0395-02,菊坂下,0395,菊坂下
0396-01,菊屋橋,0396,菊屋橋
0396-02,菊屋橋,0396,菊屋橋
0397-01,岸,0397,岸
0397-02,岸,0397,岸
0398-01,鬼子母神前,0398,鬼子母神前
0398-02,鬼子母神前,0398,鬼子母神前
0400-01,北青山三丁目,0400,北青山三丁目
0400-02,北青山三丁目,0400,北青山三丁目
0402-01,坂下,0402,坂下
0402-02,坂下,0402,坂下
0403-01,北区神谷町,0403,北区神谷町
0403-02,北区神谷町,0403,北区神谷町
0404-01,北参道,0404,北参道
0404-02,北参道,0404,北参道
0405-01,北里研究所前,0405,北里研究所前
0405-02,北里研究所前,0405,北里研究所前
0407-01,北車庫前,0407,北車庫前
0407-02,北車庫前,0407,北車庫前
0407-03,北車庫前,0407,北車庫前
0409-01,北砂一丁目,0409,北砂一丁目
0409-02,北砂一丁目,0409,北砂一丁目
0410-01,北砂二丁目,0410,北砂二丁目
0410-02,北砂二丁目,0410,北砂二丁目
0411-01,北砂三丁目,0411,北砂三丁目
0411-02,北砂三丁目,0411,北砂三丁目
0412-01,北砂四丁目,0412,北砂四丁目
0412-02,北砂四丁目,0412,北砂四丁目
0413-01,北砂五丁目,0413,北砂五丁目
0413-02,北砂五丁目,0413,北砂五丁目
0414-01,北砂六丁目,0414,北砂六丁目
0414-02,北砂六丁目,0414,北砂六丁目
0414-03,北砂六丁目,0414,北砂六丁目
0414-04,北砂六丁目,0414,北砂六丁目
0415-01,北砂七丁目,0415,北砂七丁目
0415-02,北砂七丁目,0415,北砂七丁目
0416-01,北千住駅前,0416,北千住駅前
0416-03,北千住駅前,0416,北千住駅前
0419-01,塩船観音入口,0419,塩船観音入口
0419-02,塩船観音入口,0419,塩船観音入口
0421-01,北保木間,0421,北保木間
0421-02,北保木間,0421,北保木間
0422-01,吉祥寺前,0422,吉祥寺前
0422-02,吉祥寺前,0422,吉祥寺前
0423-01,東墨田会館前,0423,東墨田会館前
0423-02,東墨田会館前,0423,東墨田会館前
0425-01,木場駅前,0425,木場駅前
0425-02,木場駅前,0425,木場駅前
0425-03,木場駅前,0425,木場駅前
0425-04,木場駅前,0425,木場駅前
0425-05,木場駅前,0425,木場駅前
0426-01,木場二丁目,0426,木場二丁目
0426-02,木場二丁目,0426,木場二丁目
0426-03,木場二丁目,0426,木場二丁目
0427-01,木場三丁目,0427,木場三丁目
0427-02,木場三丁目,0427,木場三丁目
0428-01,木場四丁目,0428,木場四丁目
0428-02,木場四丁目,0428,木場四丁目
0429-01,木場六丁目ギャザリア前,0429,木場六丁目ギャザリア前
0429-02,木場六丁目ギャザリア前,0429,木場六丁目ギャザリア前
0429-03,木場六丁目ギャザリア前,0429,木場六丁目ギャザリア前
0430-01,旧葛西橋,0430,旧葛西橋
0430-02,旧葛西橋,0430,旧葛西橋
0430-03,旧葛西橋,0430,旧葛西橋
0430-04,旧葛西橋,0430,旧葛西橋
0430-05,旧葛西橋,0430,旧葛西橋
0431-01,久道,0431,久道
0431-02,久道,0431,久道
0432-01,旧道交差点,0432,旧道交差点
0432-02,旧道交差点,0432,旧道交差点
0432-03,旧道交差点,0432,旧道交差点
0432-04,旧道交差点,0432,旧道交差点
0433-01,郷土博物館入口,0433,郷土博物館入口
0433-02,郷土博物館入口,0433,郷土博物館入口
0435-01,清川,0435,清川
0435-02,清川,0435,清川
0436-01,清川二丁目,0436,清川二丁目
0436-02,清川二丁目,0436,清川二丁目
0436-03,清川二丁目,0436,清川二丁目
0436-04,清川二丁目,0436,清川二丁目
0437-01,清洲橋,0437,清洲橋
0437-02,清洲橋,0437,清洲橋
0438-01,清澄庭園前,0438,清澄庭園前
0438-02,清澄庭園前,0438,清澄庭園前
0439-01,清澄一丁目,0439,清澄一丁目
0439-02,清澄一丁目,0439,清澄一丁目
0440-01,清澄白河駅前,0440,清澄白河駅前
0440-02,清澄白河駅前,0440,清澄白河駅前
0440-03,清澄白河駅前,0440,清澄白河駅前
0440-04,清澄白河駅前,0440,清澄白河駅前
0441-01,錦糸公園前,0441,錦糸公園前
0441-02,錦糸公園前,0441,錦糸公園前
0442-01,錦糸町駅前,0442,錦糸町駅前
0442-02,錦糸町駅前,0442,錦糸町駅前
0442-03,錦糸町駅前,0442,錦糸町駅前
0442-04,錦糸町駅前,0442,錦糸町駅前
0442-05,錦糸町駅前,0442,錦糸町駅前
0442-06,錦糸町駅前,0442,錦糸町駅前
0442-07,錦糸町駅前,0442,錦糸町駅前
0442-08,錦糸町駅前,0442,錦糸町駅前
0442-10,錦糸町駅前,0442,錦糸町駅前
0442-11,錦糸町駅前,0442,錦糸町駅前
0442-12,錦糸町駅前,0442,錦糸町駅前
0442-13,錦糸町駅前,0442,錦糸町駅前
0442-14,錦糸町駅前,0442,錦糸町駅前
0442-15,錦糸町駅前,0442,錦糸町駅前
0443-01,錦糸堀,0443,錦糸堀
0444-04,魚籃坂下,0444,魚籃坂下
0444-05,魚籃坂下,0444,魚籃坂下
0444-06,魚籃坂下,0444,魚籃坂下
0444-07,魚籃坂下,0444,魚籃坂下
0445-03,銀座西六丁目,0445,銀座西六丁目
0445-04,銀座西六丁目,0445,銀座西六丁目
0448-05,銀座四丁目,0448,銀座四丁目
0448-06,銀座四丁目,0448,銀座四丁目
0448-07,銀座四丁目,0448,銀座四丁目
0448-08,銀座四丁目,0448,銀座四丁目
0449-05,銀座六丁目,0449,銀座六丁目
0449-06,銀座六丁目,0449,銀座六丁目
0451-01,九段上,0451,九段上
0451-02,九段上,0451,九段上
0452-01,九段下,0452,九段下
0452-02,九段下,0452,九段下
0452-03,九段下,0452,九段下
0453-01,九段三丁目,0453,九段三丁目
0453-02,九段三丁目,0453,九段三丁目
0454-01,熊野前,0454,熊野前
0454-02,熊野前,0454,熊野前
0455-01,熊野宮前,0455,熊野宮前
0455-02,熊野宮前,0455,熊野宮前
0456-01,東新宿保健センター前,0456,東新宿保健センター前
0456-02,東新宿保健センター前,0456,東新宿保健センター前
0457-01,蔵前一丁目,0457,蔵前一丁目
0457-02,蔵前一丁目,0457,蔵前一丁目
0458-05,蔵前二丁目,0458,蔵前二丁目
0458-06,蔵前二丁目,0458,蔵前二丁目
0459-01,栗原町,0459,栗原町
0459-02,栗原町,0459,栗原町
0460-01,黒沢,0460,黒沢
0460-02,黒沢,0460,黒沢
0461-01,黒沢神社前,0461,黒沢神社前
0461-02,黒沢神社前,0461,黒沢神社前
0462-01,桑川町,0462,桑川町
0462-02,桑川町,0462,桑川町
0463-01,グランド坂下,0463,グランド坂下
0464-03,慶応義塾大前,0464,慶応義塾大前
0464-04,慶応義塾大前,0464,慶応義塾大前
0466-01,警視庁前,0466,警視庁前
0466-02,警視庁前,0466,警視庁前
0467-01,京成中組,0467,京成中組
0467-02,京成中組,0467,京成中組
0468-02,京葉交差点,0468,京葉交差点
0468-03,京葉交差点,0468,京葉交差点
0468-05,京葉交差点,0468,京葉交差点
0468-06,京葉交差点,0468,京葉交差点
0469-01,お台場海浜公園駅前,0469,お台場海浜公園駅前
0469-02,お台場海浜公園駅前,0469,お台場海浜公園駅前
0472-01,小石川二丁目,0472,小石川二丁目
0472-02,小石川二丁目,0472,小石川二丁目
0473-01,小石川三丁目,0473,小石川三丁目
0473-02,小石川三丁目,0473,小石川三丁目
0474-01,小石川四丁目,0474,小石川四丁目
0474-02,小石川四丁目,0474,小石川四丁目
0475-01,小岩駅入口,0475,小岩駅入口
0476-01,小岩駅通り,0476,小岩駅通り
0476-02,小岩駅通り,0476,小岩駅通り
0477-04,小岩駅前,0477,小岩駅前
0477-06,小岩駅前,0477,小岩駅前
0478-01,高円寺駅入口,0478,高円寺駅入口
0478-02,高円寺駅入口,0478,高円寺駅入口
0479-01,高円寺体育館前,0479,高円寺体育館前
0479-02,高円寺体育館前,0479,高円寺体育館前
0480-01,高円寺南一丁目,0480,高円寺南一丁目
0480-02,高円寺南一丁目,0480,高円寺南一丁目
0481-01,高円寺南四丁目,0481,高円寺南四丁目
0481-02,高円寺南四丁目,0481,高円寺南四丁目
0483-01,新木場埠頭公園前,0483,新木場埠頭公園前
0484-01,公園前,0484,公園前
0484-02,公園前,0484,公園前
0484-03,公園前,0484,公園前
0484-04,公園前,0484,公園前
0485-01,光照寺,0485,光照寺
0485-02,光照寺,0485,光照寺
0486-01,庚申塚,0486,庚申塚
0486-02,庚申塚,0486,庚申塚
0487-01,麹町二丁目,0487,麹町二丁目
0487-02,麹町二丁目,0487,麹町二丁目
0488-01,麹町四丁目,0488,麹町四丁目
0488-02,麹町四丁目,0488,麹町四丁目
0488-03,麹町四丁目,0488,麹町四丁目
0488-04,麹町四丁目,0488,麹町四丁目
0489-01,麹町五丁目,0489,麹町五丁目
0489-02,麹町五丁目,0489,麹町五丁目
0490-01,新宿一丁目北,0490,新宿一丁目北
0490-02,新宿一丁目北,0490,新宿一丁目北
0491-01,江東区役所前,0491,江東区役所前
0491-02,江東区役所前,0491,江東区役所前
0492-01,江東公会堂前,0492,江東公会堂前
0492-02,江東公会堂前,0492,江東公会堂前
0493-01,江東車庫前,0493,江東車庫前
0493-02,江東車庫前,0493,江東車庫前
0494-01,江東橋,0494,江東橋
0494-02,江東橋,0494,江東橋
0495-01,江東橋一丁目,0495,江東橋一丁目
0497-01,城東特別支援学校前,0497,城東特別支援学校前
0497-02,城東特別支援学校前,0497,城東特別支援学校前
0498-01,港南大橋,0498,港南大橋
0500-01,港南中学校前,0500,港南中学校前
0500-02,港南中学校前,0500,港南中学校前
0501-01,港南一丁目,0501,港南一丁目
0501-02,港南一丁目,0501,港南一丁目
0502-01,港南三丁目,0502,港南三丁目
0502-02,港南三丁目,0502,港南三丁目
0503-01,港南五丁目,0503,港南五丁目
0504-01,荒川土手,0504,荒川土手
0504-02,荒川土手,0504,荒川土手
0505-01,江北六丁目団地前,0505,江北六丁目団地前
0505-02,江北六丁目団地前,0505,江北六丁目団地前
0506-01,江北陸橋下,0506,江北陸橋下
0506-02,江北陸橋下,0506,江北陸橋下
0506-03,江北陸橋下,0506,江北陸橋下
0506-04,江北陸橋下,0506,江北陸橋下
0507-01,江北一丁目,0507,江北一丁目
0507-02,江北一丁目,0507,江北一丁目
0508-01,江北四丁目,0508,江北四丁目
0508-02,江北四丁目,0508,江北四丁目
0508-04,江北四丁目,0508,江北四丁目
0509-01,江北六丁目団地入口,0509,江北六丁目団地入口
0509-02,江北六丁目団地入口,0509,江北六丁目団地入口
0510-01,光明寺下,0510,光明寺下
0510-02,光明寺下,0510,光明寺下
0512-01,後楽園,0512,後楽園
0512-02,後楽園,0512,後楽園
0513-01,光林寺前,0513,光林寺前
0513-02,光林寺前,0513,光林寺前
0514-01,小右衛門町,0514,小右衛門町
0514-02,小右衛門町,0514,小右衛門町
0515-01,小ヶ井橋,0515,小ヶ井橋
0515-02,小ヶ井橋,0515,小ヶ井橋
0516-01,国学院大学前,0516,国学院大学前
0516-02,国学院大学前,0516,国学院大学前
0518-01,戸山町,0518,戸山町
0518-02,戸山町,0518,戸山町
0519-01,四谷第六小学校入口,0519,四谷第六小学校入口
0519-02,四谷第六小学校入口,0519,四谷第六小学校入口
0520-01,合同住宅前,0520,合同住宅前
0520-02,合同住宅前,0520,合同住宅前
0522-01,小島,0522,小島
0522-02,小島,0522,小島
0523-01,北葛西二丁目,0523,北葛西二丁目
0523-02,北葛西二丁目,0523,北葛西二丁目
0524-01,小竹町二丁目,0524,小竹町二丁目
0524-02,小竹町二丁目,0524,小竹町二丁目
0525-01,小平第一小学校前,0525,小平第一小学校前
0525-02,小平第一小学校前,0525,小平第一小学校前
0526-01,小平駅入口,0526,小平駅入口
0526-02,小平駅入口,0526,小平駅入口
0527-03,小平駅前,0527,小平駅前
0528-01,なかまちテラス,0528,なかまちテラス
0528-02,なかまちテラス,0528,なかまちテラス
0529-01,小平合同庁舎前,0529,小平合同庁舎前
0529-02,小平合同庁舎前,0529,小平合同庁舎前
0530-01,小平仲町,0530,小平仲町
0530-02,小平仲町,0530,小平仲町
0531-01,国会議事堂前,0531,国会議事堂前
0531-02,国会議事堂前,0531,国会議事堂前
0532-01,小伝馬町,0532,小伝馬町
0532-02,小伝馬町,0532,小伝馬町
0532-03,小伝馬町,0532,小伝馬町
0533-01,言問橋,0533,言問橋
0533-02,言問橋,0533,言問橋
0533-03,言問橋,0533,言問橋
0533-04,言問橋,0533,言問橋
0534-01,寿三丁目,0534,寿三丁目
0534-02,寿三丁目,0534,寿三丁目
0536-01,小日向四丁目,0536,小日向四丁目
0536-02,小日向四丁目,0536,小日向四丁目
0537-01,駒形橋,0537,駒形橋
0537-02,駒形橋,0537,駒形橋
0537-03,駒形橋,0537,駒形橋
0538-01,駒木町,0538,駒木町
0538-02,駒木町,0538,駒木町
0539-01,駒木町三丁目,0539,駒木町三丁目
0539-02,駒木町三丁目,0539,駒木町三丁目
0540-01,畑中一丁目,0540,畑中一丁目
0540-02,畑中一丁目,0540,畑中一丁目
0542-01,駒込駅南口,0542,駒込駅南口
0543-01,駒込千駄木町,0543,駒込千駄木町
0543-02,駒込千駄木町,0543,駒込千駄木町
0544-01,千駄木一丁目,0544,千駄木一丁目
0544-02,千駄木一丁目,0544,千駄木一丁目
0545-01,駒込病院前,0545,駒込病院前
0545-02,駒込病院前,0545,駒込病院前
0545-03,駒込病院前,0545,駒込病院前
0546-01,駒込富士前,0546,駒込富士前
0546-02,駒込富士前,0546,駒込富士前
0550-01,小松川区民館前,0550,小松川区民館前
0550-02,小松川区民館前,0550,小松川区民館前
0551-01,小松川警察署前,0551,小松川警察署前
0551-02,小松川警察署前,0551,小松川警察署前
0552-01,小松川三丁目,0552,小松川三丁目
0552-02,小松川三丁目,0552,小松川三丁目
0552-03,小松川三丁目,0552,小松川三丁目
0553-01,小松中学校前,0553,小松中学校前
0553-02,小松中学校前,0553,小松中学校前
0555-01,小茂根,0555,小茂根
0555-02,小茂根,0555,小茂根
0556-01,護国寺正門前,0556,護国寺正門前
0556-02,護国寺正門前,0556,護国寺正門前
0557-01,護国寺前,0557,護国寺前
0557-02,護国寺前,0557,護国寺前
0558-01,五色橋,0558,五色橋
0558-02,五色橋,0558,五色橋
0559-01,五反田駅,0559,五反田駅
0559-05,五反田駅,0559,五反田駅
0559-06,五反田駅,0559,五反田駅
0560-01,東五反田一丁目,0560,東五反田一丁目
0561-01,御殿山,0561,御殿山
0561-02,御殿山,0561,御殿山
0562-01,呉服橋,0562,呉服橋
0562-02,呉服橋,0562,呉服橋
0563-01,権田原,0563,権田原
0563-02,権田原,0563,権田原
0565-01,境川,0565,境川
0565-02,境川,0565,境川
0565-03,境川,0565,境川
0565-04,境川,0565,境川
0566-01,坂久橋,0566,坂久橋
0566-02,坂久橋,0566,坂久橋
0567-01,佐賀一丁目,0567,佐賀一丁目
0567-02,佐賀一丁目,0567,佐賀一丁目
0568-01,桜木土手上,0568,桜木土手上
0568-02,桜木土手上,0568,桜木土手上
0570-01,桜台駅前,0570,桜台駅前
0570-02,桜台駅前,0570,桜台駅前
0570-03,桜台駅前,0570,桜台駅前
0571-01,桜橋,0571,桜橋
0571-02,桜橋,0571,桜橋
0572-01,笹塚駅前,0572,笹塚駅前
0572-02,笹塚駅前,0572,笹塚駅前
0573-01,笹塚二丁目,0573,笹塚二丁目
0573-02,笹塚二丁目,0573,笹塚二丁目
0574-01,左門町,0574,左門町
0574-02,左門町,0574,左門町
0575-01,中央二丁目,0575,中央二丁目
0575-02,中央二丁目,0575,中央二丁目
0576-01,皿沼二丁目,0576,皿沼二丁目
0576-02,皿沼二丁目,0576,皿沼二丁目
0577-01,猿江一丁目,0577,猿江一丁目
0577-02,猿江一丁目,0577,猿江一丁目
0578-01,猿江二丁目,0578,猿江二丁目
0578-02,猿江二丁目,0578,猿江二丁目
0579-01,三角,0579,三角
0579-02,三角,0579,三角
0581-01,三光坂下,0581,三光坂下
0581-02,三光坂下,0581,三光坂下
0587-01,三ノ橋,0587,三ノ橋
0587-02,三ノ橋,0587,三ノ橋
0590-01,南千住汐入,0590,南千住汐入
0590-02,南千住汐入,0590,南千住汐入
0591-02,潮路橋,0591,潮路橋
0591-03,潮路橋,0591,潮路橋
0592-01,塩浜橋,0592,塩浜橋
0592-02,塩浜橋,0592,塩浜橋
0593-01,塩浜一丁目,0593,塩浜一丁目
0593-02,塩浜一丁目,0593,塩浜一丁目
0594-01,塩浜二丁目,0594,塩浜二丁目
0594-02,塩浜二丁目,0594,塩浜二丁目
0594-03,塩浜二丁目,0594,塩浜二丁目
0595-01,潮見一丁目,0595,潮見一丁目
0595-02,潮見一丁目,0595,潮見一丁目
0596-01,鹿浜橋,0596,鹿浜橋
0596-02,鹿浜橋,0596,鹿浜橋
0597-01,鹿浜三丁目,0597,鹿浜三丁目
0597-02,鹿浜三丁目,0597,鹿浜三丁目
0598-01,鹿浜三丁目交差点,0598,鹿浜三丁目交差点
0598-02,鹿浜三丁目交差点,0598,鹿浜三丁目交差点
0599-01,鹿本中学校前,0599,鹿本中学校前
0599-02,鹿本中学校前,0599,鹿本中学校前
0599-03,鹿本中学校前,0599,鹿本中学校前
0599-04,鹿本中学校前,0599,鹿本中学校前
0600-01,下谷警察署前,0600,下谷警察署前
0600-02,下谷警察署前,0600,下谷警察署前
0601-01,下谷神社前,0601,下谷神社前
0601-02,下谷神社前,0601,下谷神社前
0602-03,下谷二丁目,0602,下谷二丁目
0602-04,下谷二丁目,0602,下谷二丁目
0603-01,下谷三丁目,0603,下谷三丁目
0603-02,下谷三丁目,0603,下谷三丁目
0604-01,七軒町,0604,七軒町
0604-02,七軒町,0604,七軒町
0605-01,品川駅港南口,0605,品川駅港南口
0605-03,品川駅港南口,0605,品川駅港南口
0605-05,品川駅港南口,0605,品川駅港南口
0605-06,品川駅港南口,0605,品川駅港南口
0605-07,品川駅港南口,0605,品川駅港南口
0605-08,品川駅港南口,0605,品川駅港南口
0605-09,品川駅港南口,0605,品川駅港南口
0605-11,品川駅港南口,0605,品川駅港南口
0606-01,品川駅高輪口,0606,品川駅高輪口
0606-02,品川駅高輪口,0606,品川駅高輪口
0606-03,品川駅高輪口,0606,品川駅高輪口
0606-04,品川駅高輪口,0606,品川駅高輪口
0606-05,品川駅高輪口,0606,品川駅高輪口
0606-06,品川駅高輪口,0606,品川駅高輪口
0606-07,品川駅高輪口,0606,品川駅高輪口
0607-01,品川火力発電所前,0607,品川火力発電所前
0607-02,品川火力発電所前,0607,品川火力発電所前
0607-03,品川火力発電所前,0607,品川火力発電所前
0608-01,品川車庫前,0608,品川車庫前
0608-02,品川車庫前,0608,品川車庫前
0608-03,品川車庫前,0608,品川車庫前
0608-04,品川車庫前,0608,品川車庫前
0608-05,品川車庫前,0608,品川車庫前
0609-01,品川埠頭,0609,品川埠頭
0610-01,品川埠頭岸壁入口,0610,品川埠頭岸壁入口
0611-01,信濃町駅前,0611,信濃町駅前
0611-02,信濃町駅前,0611,信濃町駅前
0612-03,信濃町駅南口,0612,信濃町駅南口
0612-04,信濃町駅南口,0612,信濃町駅南口
0615-02,篠崎駅前,0615,篠崎駅前
0616-01,篠崎町七丁目,0616,篠崎町七丁目
0616-02,篠崎町七丁目,0616,篠崎町七丁目
0618-01,東雲小学校前,0618,東雲小学校前
0618-02,東雲小学校前,0618,東雲小学校前
0619-01,深川五中前,0619,深川五中前
0619-02,深川五中前,0619,深川五中前
0620-01,東雲都橋,0620,東雲都橋
0620-02,東雲都橋,0620,東雲都橋
0621-01,東雲橋交差点,0621,東雲橋交差点
0621-02,東雲橋交差点,0621,東雲橋交差点
0621-03,東雲橋交差点,0621,東雲橋交差点
0621-04,東雲橋交差点,0621,東雲橋交差点
0622-01,東雲一丁目,0622,東雲一丁目
0622-02,東雲一丁目,0622,東雲一丁目
0623-01,四ノ橋,0623,四ノ橋
0623-02,四ノ橋,0623,四ノ橋
0625-02,芝浦二丁目,0625,芝浦二丁目
0625-03,芝浦二丁目,0625,芝浦二丁目
0627-01,芝浦四丁目,0627,芝浦四丁目
0627-02,芝浦四丁目,0627,芝浦四丁目
0631-01,芝園橋,0631,芝園橋
0631-02,芝園橋,0631,芝園橋
0634-01,渋谷駅西口,0634,渋谷駅西口
0635-01,渋谷駅東口,0635,渋谷駅東口
0635-02,渋谷駅東口,0635,渋谷駅東口
0636-01,渋谷駅前,0636,渋谷駅前
0636-02,渋谷駅前,0636,渋谷駅前
0636-03,渋谷駅前,0636,渋谷駅前
0636-05,渋谷駅前,0636,渋谷駅前
0636-06,渋谷駅前,0636,渋谷駅前
0636-07,渋谷駅前,0636,渋谷駅前
0636-08,渋谷駅前,0636,渋谷駅前
0638-01,渋谷区役所前,0638,渋谷区役所前
0639-01,渋谷車庫前,0639,渋谷車庫前
0639-02,渋谷車庫前,0639,渋谷車庫前
0640-07,渋谷橋,0640,渋谷橋
0640-08,渋谷橋,0640,渋谷橋
0640-09,渋谷橋,0640,渋谷橋
0640-10,渋谷橋,0640,渋谷橋
0641-01,渋谷二丁目,0641,渋谷二丁目
0641-02,渋谷二丁目,0641,渋谷二丁目
0642-01,島根町,0642,島根町
0642-02,島根町,0642,島根町
0643-01,島根三丁目,0643,島根三丁目
0643-02,島根三丁目,0643,島根三丁目
0646-01,下今井,0646,下今井
0646-02,下今井,0646,下今井
0647-01,下落合三丁目,0647,下落合三丁目
0647-02,下落合三丁目,0647,下落合三丁目
0648-01,下落合四丁目,0648,下落合四丁目
0648-02,下落合四丁目,0648,下落合四丁目
0649-01,下小岩小学校前,0649,下小岩小学校前
0649-02,下小岩小学校前,0649,下小岩小学校前
0650-01,下小松橋,0650,下小松橋
0650-02,下小松橋,0650,下小松橋
0651-01,下郷,0651,下郷
0651-02,下郷,0651,下郷
0652-01,下田端,0652,下田端
0652-02,下田端,0652,下田端
0655-01,畑中神社前,0655,畑中神社前
0655-02,畑中神社前,0655,畑中神社前
0656-01,畑中下西,0656,畑中下西
0656-02,畑中下西,0656,畑中下西
0657-01,下根岸,0657,下根岸
0657-02,下根岸,0657,下根岸
0658-01,下畑,0658,下畑
0658-02,下畑,0658,下畑
0660-01,成木一丁目自治会館前,0660,成木一丁目自治会館前
0660-02,成木一丁目自治会館前,0660,成木一丁目自治会館前
0661-01,成木一丁目四ツ角,0661,成木一丁目四ツ角
0661-02,成木一丁目四ツ角,0661,成木一丁目四ツ角
0663-01,志茂一丁目,0663,志茂一丁目
0663-02,志茂一丁目,0663,志茂一丁目
0664-01,志茂二丁目,0664,志茂二丁目
0664-02,志茂二丁目,0664,志茂二丁目
0665-01,社会福祉会館前,0665,社会福祉会館前
0665-02,社会福祉会館前,0665,社会福祉会館前
0667-01,小学校通り,0667,小学校通り
0667-02,小学校通り,0667,小学校通り
0668-01,小川寺前,0668,小川寺前
0668-02,小川寺前,0668,小川寺前
0669-01,汐入公園前,0669,汐入公園前
0669-02,汐入公園前,0669,汐入公園前
0671-01,昭和橋,0671,昭和橋
0671-02,昭和橋,0671,昭和橋
0672-01,昭和病院前,0672,昭和病院前
0672-02,昭和病院前,0672,昭和病院前
0673-01,昭和町三丁目,0673,昭和町三丁目
0673-02,昭和町三丁目,0673,昭和町三丁目
0674-01,食肉市場前,0674,食肉市場前
0674-02,食肉市場前,0674,食肉市場前
0675-01,白河,0675,白河
0675-02,白河,0675,白河
0675-03,白河,0675,白河
0675-04,白河,0675,白河
0676-01,白河二丁目,0676,白河二丁目
0676-02,白河二丁目,0676,白河二丁目
0677-01,白鳥一丁目,0677,白鳥一丁目
0677-02,白鳥一丁目,0677,白鳥一丁目
0678-01,白鳥四丁目,0678,白鳥四丁目
0678-02,白鳥四丁目,0678,白鳥四丁目
0679-01,白鬚橋東,0679,白鬚橋東
0679-02,白鬚橋東,0679,白鬚橋東
0680-01,白金台五丁目,0680,白金台五丁目
0680-02,白金台五丁目,0680,白金台五丁目
0681-01,白金高輪駅前,0681,白金高輪駅前
0681-02,白金高輪駅前,0681,白金高輪駅前
0681-03,白金高輪駅前,0681,白金高輪駅前
0682-01,白金六丁目,0682,白金六丁目
0682-02,白金六丁目,0682,白金六丁目
0683-01,白金小学校前,0683,白金小学校前
0683-02,白金小学校前,0683,白金小学校前
0684-01,新大久保駅前,0684,新大久保駅前
0684-02,新大久保駅前,0684,新大久保駅前
0685-01,新大塚,0685,新大塚
0685-02,新大塚,0685,新大塚
0685-03,新大塚,0685,新大塚
0685-04,新大塚,0685,新大塚
0686-01,新大橋,0686,新大橋
0686-02,新大橋,0686,新大橋
0687-01,新川口,0687,新川口
0687-02,新川口,0687,新川口
0688-01,新川一丁目,0688,新川一丁目
0688-02,新川一丁目,0688,新川一丁目
0689-01,新川二丁目,0689,新川二丁目
0689-02,新川二丁目,0689,新川二丁目
0690-01,新木場駅前（構内）,0690,新木場駅前（構内）
0690-03,新木場駅前（構内）,0690,新木場駅前（構内）
0690-04,新木場駅前（構内）,0690,新木場駅前（構内）
0690-05,新木場駅前（構内）,0690,新木場駅前（構内）
0690-06,新木場駅前（構内）,0690,新木場駅前（構内）
0691-01,新木場駅前（明治通り）,0691,新木場駅前（明治通り）
0695-09,新小岩駅北口,0695,新小岩駅北口
0695-11,新小岩駅北口,0695,新小岩駅北口
0696-01,新小岩駅前,0696,新小岩駅前
0696-02,新小岩駅前,0696,新小岩駅前
0696-03,新小岩駅前,0696,新小岩駅前
0697-01,新小岩一丁目,0697,新小岩一丁目
0697-02,新小岩一丁目,0697,新小岩一丁目
0698-01,新小岩二丁目,0698,新小岩二丁目
0698-02,新小岩二丁目,0698,新小岩二丁目
0699-01,新高円寺,0699,新高円寺
0699-02,新高円寺,0699,新高円寺
0700-01,新庚申塚,0700,新庚申塚
0700-02,新庚申塚,0700,新庚申塚
0701-01,新小平駅前,0701,新小平駅前
0701-02,新小平駅前,0701,新小平駅前
0702-01,新宿駅西口,0702,新宿駅西口
0702-02,新宿駅西口,0702,新宿駅西口
0702-03,新宿駅西口,0702,新宿駅西口
0702-04,新宿駅西口,0702,新宿駅西口
0702-05,新宿駅西口,0702,新宿駅西口
0702-06,新宿駅西口,0702,新宿駅西口
0702-07,新宿駅西口,0702,新宿駅西口
0702-08,新宿駅西口,0702,新宿駅西口
0702-10,新宿駅西口,0702,新宿駅西口
0703-01,新宿駅東口,0703,新宿駅東口
0703-02,新宿駅東口,0703,新宿駅東口
0705-05,新宿伊勢丹前,0705,新宿伊勢丹前
0705-06,新宿伊勢丹前,0705,新宿伊勢丹前
0705-07,新宿伊勢丹前,0705,新宿伊勢丹前
0708-01,東京オペラシティ南,0708,東京オペラシティ南
0708-02,東京オペラシティ南,0708,東京オペラシティ南
