table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,en,Daishin Yokocho,,,大新横丁
stops,stop_name,ja-Hrkt,だいしんよこちょう,,,大新横丁
stops,stop_name,ja,大正通り（ムーバス）,,,大正通り（ムーバス）
stops,stop_name,en,Taishyo Tori,,,大正通り（ムーバス）
stops,stop_name,ja-Hrkt,たいしょうどおり（むーばす）,,,大正通り（ムーバス）
stops,stop_name,ja,大泉学園駅南口,,,大泉学園駅南口
stops,stop_name,en,Oizumi-gakuen Station Minamiguchi,,,大泉学園駅南口
stops,stop_name,ja-Hrkt,おおいずみがくえんえきみなみぐち,,,大泉学園駅南口
stops,stop_name,ja,大法寺前,,,大法寺前
stops,stop_name,en,Daihoji Mae,,,大法寺前
stops,stop_name,ja-Hrkt,だいほうじまえ,,,大法寺前
stops,stop_name,ja,大鳥前,,,大鳥前
stops,stop_name,en,Otori Mae,,,大鳥前
stops,stop_name,ja-Hrkt,おおとりまえ,,,大鳥前
stops,stop_name,ja,天沼,,,天沼
stops,stop_name,en,Amanuma,,,天沼
stops,stop_name,ja-Hrkt,あまぬま,,,天沼
stops,stop_name,ja,天沼小学校,,,天沼小学校
stops,stop_name,en,Amanuma Shogakko,,,天沼小学校
stops,stop_name,ja-Hrkt,あまぬましょうがっこう,,,天沼小学校
stops,stop_name,ja,天祖神社前（すぎ丸）,,,天祖神社前（すぎ丸）
stops,stop_name,en,Tenso Jinjya Mae,,,天祖神社前（すぎ丸）
stops,stop_name,ja-Hrkt,てんそじんじゃまえ（すぎまる）,,,天祖神社前（すぎ丸）
stops,stop_name,ja,天神山,,,天神山
stops,stop_name,en,Tenjinyama,,,天神山
stops,stop_name,ja-Hrkt,てんじんやま,,,天神山
stops,stop_name,ja,妙正寺池,,,妙正寺池
stops,stop_name,en,Myoshoji Ike,,,妙正寺池
stops,stop_name,ja-Hrkt,みょうしょうじいけ,,,妙正寺池
stops,stop_name,ja,姥ヶ橋,,,姥ヶ橋
stops,stop_name,en,Ubaga-bashi,,,姥ヶ橋
stops,stop_name,ja-Hrkt,うばがばし,,,姥ヶ橋
stops,stop_name,ja,学田橋,,,学田橋
stops,stop_name,en,Gakuden-bashi,,,学田橋
stops,stop_name,ja-Hrkt,がくでんばし,,,学田橋
stops,stop_name,ja,学芸大付属前,,,学芸大付属前
stops,stop_name,en,Gakugeidai Fuzoku Mae,,,学芸大付属前
stops,stop_name,ja-Hrkt,がくげいだいふぞくまえ,,,学芸大付属前
stops,stop_name,ja,宮下交差点,,,宮下交差点
stops,stop_name,en,Miyashita Kosaten,,,宮下交差点
stops,stop_name,ja-Hrkt,みやしたこうさてん,,,宮下交差点
stops,stop_name,ja,宮前ふれあいの家,,,宮前ふれあいの家
stops,stop_name,en,Miyamae Fureai-no-ie,,,宮前ふれあいの家
stops,stop_name,ja-Hrkt,みやまえふれあいのいえ,,,宮前ふれあいの家
stops,stop_name,ja,宮前ふれあいの家北（すぎ丸）,,,宮前ふれあいの家北（すぎ丸）
stops,stop_name,en,Miyamae Fureainoie Kita,,,宮前ふれあいの家北（すぎ丸）
stops,stop_name,ja-Hrkt,みやまえふれあいのいえきた（すぎまる）,,,宮前ふれあいの家北（すぎ丸）
stops,stop_name,ja,宮前一丁目,,,宮前一丁目
stops,stop_name,en,Miyamae 1-chome,,,宮前一丁目
stops,stop_name,ja-Hrkt,みやまえいっちょうめ、宮前１丁目、宮前1丁目,,,宮前一丁目
stops,stop_name,ja,宮前三丁目,,,宮前三丁目
stops,stop_name,en,Miyamae 3-chome,,,宮前三丁目
stops,stop_name,ja-Hrkt,みやまえさんちょうめ、宮前３丁目、宮前3丁目,,,宮前三丁目
stops,stop_name,ja,宮前三郵便局西,,,宮前三郵便局西
stops,stop_name,en,Miyamae 3 Yubinkyoku Nishi,,,宮前三郵便局西
stops,stop_name,ja-Hrkt,みやまえさんゆうびんきょくにし、宮前３郵便局西、宮前3郵便局西,,,宮前三郵便局西
stops,stop_name,ja,宮前三郵便局西（すぎ丸）,,,宮前三郵便局西（すぎ丸）
stops,stop_name,en,Miyamaesan Yubinkyoku Nishi,,,宮前三郵便局西（すぎ丸）
stops,stop_name,ja-Hrkt,みやまえさんゆうびんきょくにし（すぎまる）,,,宮前三郵便局西（すぎ丸）
stops,stop_name,ja,宮前五丁目,,,宮前五丁目
stops,stop_name,en,Miyamae 5-chome,,,宮前五丁目
stops,stop_name,ja-Hrkt,みやまえごちょうめ、宮前５丁目、宮前5丁目,,,宮前五丁目
stops,stop_name,ja,宮前公園,,,宮前公園
stops,stop_name,en,Miyamae Koen,,,宮前公園
stops,stop_name,ja-Hrkt,みやまえこうえん,,,宮前公園
stops,stop_name,ja,宮前四丁目,,,宮前四丁目
stops,stop_name,en,Miyamae 4-chome,,,宮前四丁目
stops,stop_name,ja-Hrkt,みやまえよんちょうめ、宮前４丁目、宮前4丁目,,,宮前四丁目
stops,stop_name,ja,宮前四丁目（すぎ丸）,,,宮前四丁目（すぎ丸）
stops,stop_name,en,Miyamae4-chome,,,宮前四丁目（すぎ丸）
stops,stop_name,ja-Hrkt,みやまえよんちょうめ（すぎまる）、宮前４丁目、鷺宮4丁目,,,宮前四丁目（すぎ丸）
stops,stop_name,ja,宮前通り中央（ムーバス）,,,宮前通り中央（ムーバス）
stops,stop_name,en,Miyamae Tori Chyuo,,,宮前通り中央（ムーバス）
stops,stop_name,ja-Hrkt,みやまえどおりちゅうおう（むーばす）,,,宮前通り中央（ムーバス）
stops,stop_name,ja,宮前通り北（ムーバス）,,,宮前通り北（ムーバス）
stops,stop_name,en,Miyamae Tori Kita,,,宮前通り北（ムーバス）
stops,stop_name,ja-Hrkt,みやまえどおりきた（むーばす）,,,宮前通り北（ムーバス）
stops,stop_name,ja,富士町,,,富士町
stops,stop_name,en,Fujimachi,,,富士町
stops,stop_name,ja-Hrkt,ふじまち,,,富士町
stops,stop_name,ja,富士町三丁目,,,富士町三丁目
stops,stop_name,en,Fujimachi 3-chome,,,富士町三丁目
stops,stop_name,ja-Hrkt,ふじまちさんちょうめ、富士町３丁目、富士町3丁目,,,富士町三丁目
stops,stop_name,ja,富士町六丁目,,,富士町六丁目
stops,stop_name,en,Fujimachi 6-chome,,,富士町六丁目
stops,stop_name,ja-Hrkt,ふじまちろくちょうめ、富士町６丁目、富士町6丁目,,,富士町六丁目
stops,stop_name,ja,富士街道,,,富士街道
stops,stop_name,en,Fuji Kaido,,,富士街道
stops,stop_name,ja-Hrkt,ふじかいどう,,,富士街道
stops,stop_name,ja,富士見ヶ丘（すぎ丸）,,,富士見ヶ丘（すぎ丸）
stops,stop_name,en,Fujimigaoka,,,富士見ヶ丘（すぎ丸）
stops,stop_name,ja-Hrkt,ふじみがおか（すぎまる）,,,富士見ヶ丘（すぎ丸）
stops,stop_name,ja,富士見台一丁目,,,富士見台一丁目
stops,stop_name,en,Fujimidai 1-chome,,,富士見台一丁目
stops,stop_name,ja-Hrkt,ふじみだいいっちょうめ、富士見台１丁目、富士見台1丁目,,,富士見台一丁目
stops,stop_name,ja,富士見台駅,,,富士見台駅
stops,stop_name,en,Fujimidai Station,,,富士見台駅
stops,stop_name,ja-Hrkt,ふじみだいえき,,,富士見台駅
stops,stop_name,ja,富士見町都営住宅,,,富士見町都営住宅
stops,stop_name,en,Fujimicho Toei Jutaku,,,富士見町都営住宅
stops,stop_name,ja-Hrkt,ふじみちょうとえいじゅうたく,,,富士見町都営住宅
stops,stop_name,ja,寺院通一番,,,寺院通一番
stops,stop_name,en,Jiintori1ban,,,寺院通一番
stops,stop_name,ja-Hrkt,"じいんどおりいちばん,寺院通１番、寺院通1番",,,寺院通一番
stops,stop_name,ja,寺院通三番,,,寺院通三番
stops,stop_name,en,Jiintori3ban,,,寺院通三番
stops,stop_name,ja-Hrkt,じいんどおりさんばん、寺院通３番、寺院通3番,,,寺院通三番
stops,stop_name,ja,寺院通二番,,,寺院通二番
stops,stop_name,en,Jiintori2ban,,,寺院通二番
stops,stop_name,ja-Hrkt,じいんどおりにばん、寺院通2番、寺院通2番,,,寺院通二番
stops,stop_name,ja,寺院通五番,,,寺院通五番
stops,stop_name,en,Jiintori5ban,,,寺院通五番
stops,stop_name,ja-Hrkt,じいんどおりごばん、寺院通５番、寺院通5番,,,寺院通五番
stops,stop_name,ja,寺院通四番,,,寺院通四番
stops,stop_name,en,Jiintori4ban,,,寺院通四番
stops,stop_name,ja-Hrkt,じいんどおりよんばん、寺院通４番、寺院通4番,,,寺院通四番
stops,stop_name,ja,小平合同庁舎前,,,小平合同庁舎前
stops,stop_name,en,Kodaira Godo Chosha Mae,,,小平合同庁舎前
stops,stop_name,ja-Hrkt,こだいらごうどうちょうしゃまえ,,,小平合同庁舎前
stops,stop_name,ja,小森病院（ムーバス）,,,小森病院（ムーバス）
stops,stop_name,en,Komori Byoin,,,小森病院（ムーバス）
stops,stop_name,ja-Hrkt,こもりびょういん（むーばす）,,,小森病院（ムーバス）
stops,stop_name,ja,小滝橋,,,小滝橋
stops,stop_name,en,Otaki-bashi,,,小滝橋
stops,stop_name,ja-Hrkt,おたきばし,,,小滝橋
stops,stop_name,ja,小竹町二丁目,,,小竹町二丁目
stops,stop_name,en,Kotakecho 2-chome,,,小竹町二丁目
stops,stop_name,ja-Hrkt,こたけちょうにちょうめ、小竹町２丁目、小竹町2丁目,,,小竹町二丁目
stops,stop_name,ja,小茂根,,,小茂根
stops,stop_name,en,Komone,,,小茂根
stops,stop_name,ja-Hrkt,こもね,,,小茂根
stops,stop_name,ja,小金井公園前,,,小金井公園前
stops,stop_name,en,Koganei Koen Mae,,,小金井公園前
stops,stop_name,ja-Hrkt,こがねいこうえんまえ,,,小金井公園前
stops,stop_name,ja,小金井公園北口,,,小金井公園北口
stops,stop_name,en,Koganei Koen Kitaguchi,,,小金井公園北口
stops,stop_name,ja-Hrkt,こがねいこうえんきたぐち,,,小金井公園北口
stops,stop_name,ja,小金井公園東口,,,小金井公園東口
stops,stop_name,en,Koganei Koen Higashiguchi,,,小金井公園東口
stops,stop_name,ja-Hrkt,こがねいこうえんひがしぐち,,,小金井公園東口
stops,stop_name,ja,小金井橋,,,小金井橋
stops,stop_name,en,Koganei-bashi,,,小金井橋
stops,stop_name,ja-Hrkt,こがねいばし,,,小金井橋
stops,stop_name,ja,岩倉高校グラウンド前,,,岩倉高校グラウンド前
stops,stop_name,en,Iwakura-koko-guround-mae,,,岩倉高校グラウンド前
stops,stop_name,ja-Hrkt,いわくらこうこうぐらうんどまえ,,,岩倉高校グラウンド前
stops,stop_name,ja,川北橋南,,,川北橋南
stops,stop_name,ja-Hrkt,かわきたばしみなみ,,,川北橋南
stops,stop_name,ja,川南,,,川南
stops,stop_name,en,Kawaminami,,,川南
stops,stop_name,ja-Hrkt,かわみなみ,,,川南
stops,stop_name,ja,市営プール,,,市営プール
stops,stop_name,en,Siei pool,,,市営プール
stops,stop_name,ja-Hrkt,しえいぷーる,,,市営プール
stops,stop_name,ja,市民の森公園（ムーバス）,,,市民の森公園（ムーバス）
stops,stop_name,en,Shiminnomori Koen,,,市民の森公園（ムーバス）
stops,stop_name,ja-Hrkt,しみんのもりこうえん（むーばす）,,,市民の森公園（ムーバス）
stops,stop_name,ja,市民会館,,,市民会館
stops,stop_name,en,Simin Kaikan,,,市民会館
stops,stop_name,ja-Hrkt,しみんかいかん,,,市民会館
stops,stop_name,ja,市民文化会館入口,,,市民文化会館入口
stops,stop_name,en,Shimin Bunka Kaikan Iriguchi,,,市民文化会館入口
stops,stop_name,ja-Hrkt,しみんぶんかかいかんいりぐち,,,市民文化会館入口
stops,stop_name,ja,市民文化会館前,,,市民文化会館前
stops,stop_name,en,Shimin Bunka Kaikan Mae,,,市民文化会館前
stops,stop_name,ja-Hrkt,しみんぶんかかいかんまえ,,,市民文化会館前
stops,stop_name,ja,平和の森小学校,,,平和の森小学校
stops,stop_name,en,Heiwanomori shogakko,,,平和の森小学校
stops,stop_name,ja-Hrkt,へいわのもりしょうがっこう,,,平和の森小学校
stops,stop_name,ja,平沼園交差点（ムーバス）,,,平沼園交差点（ムーバス）
stops,stop_name,en,Hiranuma Kosaten,,,平沼園交差点（ムーバス）
stops,stop_name,ja-Hrkt,ひらぬまえんこうさてん（むーばす）,,,平沼園交差点（ムーバス）
stops,stop_name,ja,庚申塚,,,庚申塚
stops,stop_name,en,Koshinzuka,,,庚申塚
stops,stop_name,ja-Hrkt,こうしんづか,,,庚申塚
stops,stop_name,ja,府中道（はなバス）,,,府中道（はなバス）
stops,stop_name,en,Fuchyu Michi,,,府中道（はなバス）
stops,stop_name,ja-Hrkt,ふちゅうどう（はなばす）,,,府中道（はなバス）
stops,stop_name,ja,御殿山一丁目（ムーバス）,,,御殿山一丁目（ムーバス）
stops,stop_name,en,Gotenyama1-chome,,,御殿山一丁目（ムーバス）
stops,stop_name,ja-Hrkt,ごてんやまいっちょうめ（むーばす）、御殿山１丁目、御殿山1丁目,,,御殿山一丁目（ムーバス）
stops,stop_name,ja,御殿山二丁目（ムーバス）,,,御殿山二丁目（ムーバス）
stops,stop_name,en,Gotenyama2-chome,,,御殿山二丁目（ムーバス）
stops,stop_name,ja-Hrkt,ごてんやまにちょうめ（むーばす）、御殿山２丁目、御殿山2丁目,,,御殿山二丁目（ムーバス）
stops,stop_name,ja,徳田,,,徳田
stops,stop_name,en,Tokuden,,,徳田
stops,stop_name,ja-Hrkt,とくでん,,,徳田
stops,stop_name,ja,徳田橋,,,徳田橋
stops,stop_name,en,Tokuden-bashi,,,徳田橋
stops,stop_name,ja-Hrkt,とくでんばし,,,徳田橋
stops,stop_name,ja,忍川橋,,,忍川橋
stops,stop_name,en,Oshikawa-bashi,,,忍川橋
stops,stop_name,ja-Hrkt,おしかわばし,,,忍川橋
stops,stop_name,ja,愛宕橋,,,愛宕橋
stops,stop_name,en,Atago-bashi,,,愛宕橋
stops,stop_name,ja-Hrkt,あたごばし,,,愛宕橋
stops,stop_name,ja,慈雲堂前,,,慈雲堂前
stops,stop_name,en,Jiundo Mae,,,慈雲堂前
stops,stop_name,ja-Hrkt,じうんどうまえ,,,慈雲堂前
stops,stop_name,ja,成田東,,,成田東
stops,stop_name,en,Narita Higashi,,,成田東
stops,stop_name,ja-Hrkt,なりたひがし,,,成田東
stops,stop_name,ja,成田東三丁目,,,成田東三丁目
stops,stop_name,en,Narita Higashi 3-chome,,,成田東三丁目
stops,stop_name,ja-Hrkt,なりたひがしさんちょうめ、成田東３丁目、成田東3丁目,,,成田東三丁目
stops,stop_name,ja,成蹊学園前,,,成蹊学園前
stops,stop_name,en,Seikei Gakuen Mae,,,成蹊学園前
stops,stop_name,ja-Hrkt,せいけいがくえんまえ,,,成蹊学園前
stops,stop_name,ja,成蹊通り（ムーバス）,,,成蹊通り（ムーバス）
stops,stop_name,en,Seikei Tori,,,成蹊通り（ムーバス）
stops,stop_name,ja-Hrkt,せいけいどおり（むーばす）,,,成蹊通り（ムーバス）
stops,stop_name,ja,扶桑通り（ムーバス）,,,扶桑通り（ムーバス）
stops,stop_name,en,Fusotori,,,扶桑通り（ムーバス）
stops,stop_name,ja-Hrkt,ふそうどおり（むーばす）,,,扶桑通り（ムーバス）
stops,stop_name,ja,文化園東（ムーバス）,,,文化園東（ムーバス）
stops,stop_name,en,Bunkaen Higashi,,,文化園東（ムーバス）
stops,stop_name,ja-Hrkt,ぶんかえんひがし（むーばす）,,,文化園東（ムーバス）
stops,stop_name,ja,文化園西（ムーバス）,,,文化園西（ムーバス）
stops,stop_name,en,Bunkaen Nishi,,,文化園西（ムーバス）
stops,stop_name,ja-Hrkt,ぶんかえんにし（むーばす）,,,文化園西（ムーバス）
stops,stop_name,ja,文理台公園,,,文理台公園
stops,stop_name,en,Bunridai Koen,,,文理台公園
stops,stop_name,ja-Hrkt,ぶんりだいこうえん,,,文理台公園
stops,stop_name,ja,新中野駅,,,新中野駅
stops,stop_name,en,Shin-nakano Station,,,新中野駅
stops,stop_name,ja-Hrkt,しんなかのえき,,,新中野駅
stops,stop_name,ja,新井中野通り,,,新井中野通り
stops,stop_name,en,Arai Nakano-dori,,,新井中野通り
stops,stop_name,ja-Hrkt,あらいなかのどおり,,,新井中野通り
stops,stop_name,ja,新井交差点南,,,新井交差点南
stops,stop_name,en,Arai Kosaten Minami,,,新井交差点南
stops,stop_name,ja-Hrkt,あらいこうさてんみなみ,,,新井交差点南
stops,stop_name,ja,新井薬師前駅,,,新井薬師前駅
stops,stop_name,en,Araiyakushi-mae Station,,,新井薬師前駅
stops,stop_name,ja-Hrkt,あらいやくしまええき,,,新井薬師前駅
stops,stop_name,ja,新井薬師口,,,新井薬師口
stops,stop_name,en,Araiyakushi-guchi,,,新井薬師口
stops,stop_name,ja-Hrkt,あらいやくしぐち,,,新井薬師口
stops,stop_name,ja,新井薬師梅照院前,,,新井薬師梅照院前
stops,stop_name,en,Araiyakushi Baishoin Mae,,,新井薬師梅照院前
stops,stop_name,ja-Hrkt,あらいやくしばいしょういんまえ,,,新井薬師梅照院前
stops,stop_name,ja,新宿広小路,,,新宿広小路
stops,stop_name,en,Shinjuku Hirokoji,,,新宿広小路
stops,stop_name,ja-Hrkt,しんじゅくひろこうじ,,,新宿広小路
stops,stop_name,ja,新宿消防署,,,新宿消防署
stops,stop_name,en,Shinjuku Shobosho,,,新宿消防署
stops,stop_name,ja-Hrkt,しんじゅくしょうぼうしょ,,,新宿消防署
stops,stop_name,ja,新宿西口,,,新宿西口
stops,stop_name,en,Shinjuku Nishiguchi,,,新宿西口
stops,stop_name,ja-Hrkt,しんじゅくにしぐち,,,新宿西口
stops,stop_name,ja,新宿駅東口,,,新宿駅東口
stops,stop_name,en,Shinjuku Station Higashiguchi,,,新宿駅東口
stops,stop_name,ja-Hrkt,しんじゅくえきひがしぐち,,,新宿駅東口
stops,stop_name,ja,新宿駅西口,,,新宿駅西口
stops,stop_name,en,Shinjuku Station Nishiguchi,,,新宿駅西口
stops,stop_name,ja-Hrkt,しんじゅくえきにしぐち,,,新宿駅西口
stops,stop_name,ja,新小金井橋,,,新小金井橋
stops,stop_name,en,Shin-Koganei-bashi,,,新小金井橋
stops,stop_name,ja-Hrkt,しんこがねいばし,,,新小金井橋
stops,stop_name,ja,新江古田駅,,,新江古田駅
stops,stop_name,en,Shin-egota Station,,,新江古田駅
stops,stop_name,ja-Hrkt,しんえごたえき,,,新江古田駅
stops,stop_name,ja,新田縁通り（すぎ丸）,,,新田縁通り（すぎ丸）
stops,stop_name,en,Shindenbuchi Doti,,,新田縁通り（すぎ丸）
stops,stop_name,ja-Hrkt,しんでんぶちどおり（すぎまる）,,,新田縁通り（すぎ丸）
stops,stop_name,ja,新町一丁目,,,新町一丁目
stops,stop_name,en,Shinmachi 1-chome,,,新町一丁目
stops,stop_name,ja-Hrkt,しんまちいっちょうめ、新町１丁目、新町1丁目,,,新町一丁目
stops,stop_name,ja,新高円寺駅,,,新高円寺駅
stops,stop_name,en,Shin-koenji Station,,,新高円寺駅
stops,stop_name,ja-Hrkt,しんこうえんじえき,,,新高円寺駅
stops,stop_name,ja,方南水道道路,,,方南水道道路
stops,stop_name,en,Honan Suido Doro,,,方南水道道路
stops,stop_name,ja-Hrkt,ほうなんすいどうどうろ,,,方南水道道路
stops,stop_name,ja,日向橋,,,日向橋
stops,stop_name,en,Hinata-bashi,,,日向橋
stops,stop_name,ja-Hrkt,ひなたばし,,,日向橋
stops,stop_name,ja,日大二高,,,日大二高
stops,stop_name,en,Nichidai Niko,,,日大二高
stops,stop_name,ja-Hrkt,にちだいにこう、日大２高、日大2高,,,日大二高
stops,stop_name,ja,日本年金機構入口,,,日本年金機構入口
stops,stop_name,en,Nihon Nenkin Kiko Iriguchi,,,日本年金機構入口
stops,stop_name,ja-Hrkt,にっぽんねんきんきこういりぐち,,,日本年金機構入口
stops,stop_name,ja,日産自動車前,,,日産自動車前
stops,stop_name,en,Nissan Jidousha Mae,,,日産自動車前
stops,stop_name,ja-Hrkt,にっさんじどうしゃまえ,,,日産自動車前
stops,stop_name,ja,早稲田大学中野国際コミュニティプラザ,,,早稲田大学中野国際コミュニティプラザ
stops,stop_name,en,Waseda University Nakano Kokusai Community Plaza,,,早稲田大学中野国際コミュニティプラザ
stops,stop_name,ja-Hrkt,わせだだいがくなかのこくさいこみゅにてぃぷらざ,,,早稲田大学中野国際コミュニティプラザ
stops,stop_name,ja,早稲田高等学院,,,早稲田高等学院
stops,stop_name,en,Waseda Koto Gakuin,,,早稲田高等学院
stops,stop_name,ja-Hrkt,わせだこうとうがくいん,,,早稲田高等学院
stops,stop_name,ja,春日神社,,,春日神社
stops,stop_name,en,Kasuga Jinja,,,春日神社
stops,stop_name,ja-Hrkt,かすがじんじゃ,,,春日神社
stops,stop_name,ja,月見小路入口（ムーバス）,,,月見小路入口（ムーバス）
stops,stop_name,en,Tsukimi Koji Iriguchi,,,月見小路入口（ムーバス）
stops,stop_name,ja-Hrkt,つきみこうじいりぐち（むーばす）,,,月見小路入口（ムーバス）
stops,stop_name,ja,有明ガーデン,,,有明ガーデン
stops,stop_name,en,Ariake Garden,,,有明ガーデン
stops,stop_name,ja-Hrkt,ありあけがーでん,,,有明ガーデン
stops,stop_name,ja,本天沼一丁目,,,本天沼一丁目
stops,stop_name,en,Honamanuma 1-chome,,,本天沼一丁目
stops,stop_name,ja-Hrkt,ほんあまぬまいっちょうめ、本天沼１丁目、本天沼1丁目,,,本天沼一丁目
stops,stop_name,ja,本天沼二丁目,,,本天沼二丁目
stops,stop_name,en,Honamanuma 2-chome,,,本天沼二丁目
stops,stop_name,ja-Hrkt,"ほんあまぬまにちょうめ,本天沼２丁目、本天沼2丁目",,,本天沼二丁目
stops,stop_name,ja,本宿小学校（ムーバス）,,,本宿小学校（ムーバス）
stops,stop_name,en,Honjyuku shogakko,,,本宿小学校（ムーバス）
stops,stop_name,ja-Hrkt,ほんじゅくしょうがっこう（むーばす）,,,本宿小学校（ムーバス）
stops,stop_name,ja,本田東公園東（ムーバス）,,,本田東公園東（ムーバス）
stops,stop_name,en,Honda Higashi Koen,,,本田東公園東（ムーバス）
stops,stop_name,ja-Hrkt,ほんでんひがしこうえんひがし（むーばす）,,,本田東公園東（ムーバス）
stops,stop_name,ja,本町一丁目,,,本町一丁目
stops,stop_name,en,Honcho 1-chome,,,本町一丁目
stops,stop_name,ja-Hrkt,ほんちょういっちょうめ、本町１丁目、本町1丁目,,,本町一丁目
stops,stop_name,ja,本町三丁目（ムーバス）,,,本町三丁目（ムーバス）
stops,stop_name,en,Honchyo3-chome,,,本町三丁目（ムーバス）
stops,stop_name,ja-Hrkt,ほんちょうさんちょうめ（むーばす）、本町３丁目、本町3丁目,,,本町三丁目（ムーバス）
stops,stop_name,ja,本町二丁目,,,本町二丁目
stops,stop_name,en,Honcho 2-chome,,,本町二丁目
stops,stop_name,ja-Hrkt,ほんちょうにちょうめ、本町２丁目、本町2丁目,,,本町二丁目
stops,stop_name,ja,本町二丁目（ムーバス）,,,本町二丁目（ムーバス）
stops,stop_name,en,Honchyo2-chome,,,本町二丁目（ムーバス）
stops,stop_name,ja-Hrkt,"ほんちょうにちょうめ（むーばす）,本町２丁目、本町2丁目",,,本町二丁目（ムーバス）
stops,stop_name,ja,本町四丁目,,,本町四丁目
stops,stop_name,en,Honcho 4-chome,,,本町四丁目
stops,stop_name,ja-Hrkt,ほんちょうよんちょうめ、本町４丁目、本町4丁目,,,本町四丁目
stops,stop_name,ja,本町四丁目（ムーバス）,,,本町四丁目（ムーバス）
stops,stop_name,en,Honmachi4-chome,,,本町四丁目（ムーバス）
stops,stop_name,ja-Hrkt,"ほんちょうよんちょうめ（むーばす）,本町４丁目、本町4丁目",,,本町四丁目（ムーバス）
stops,stop_name,ja,杉並区役所,,,杉並区役所
stops,stop_name,en,Suginami Cty Office,,,杉並区役所
stops,stop_name,ja-Hrkt,すぎなみくやくしょ,,,杉並区役所
stops,stop_name,ja,杉並希望の家（すぎ丸）,,,杉並希望の家（すぎ丸）
stops,stop_name,en,Suginami Kibounoie,,,杉並希望の家（すぎ丸）
stops,stop_name,ja-Hrkt,すぎなみきぼうのいえ（すぎまる）,,,杉並希望の家（すぎ丸）
stops,stop_name,ja,杉並第二小学校,,,杉並第二小学校
stops,stop_name,en,Suginami Daini Shogakko,,,杉並第二小学校
stops,stop_name,ja-Hrkt,すぎなみだいにしょうがっこう、杉並第２小学校、杉並第2小学校,,,杉並第二小学校
stops,stop_name,ja,杉並芸術会館　座・高円寺前,,,杉並芸術会館　座・高円寺前
stops,stop_name,en,Suginami-geijyutsu-kaikan,,,杉並芸術会館　座・高円寺前
stops,stop_name,ja-Hrkt,すぎなみげいじゅつかいかん　ざ・こうえんじまえ,,,杉並芸術会館　座・高円寺前
stops,stop_name,ja,杉並車庫,,,杉並車庫
stops,stop_name,en,Suginami Shako,,,杉並車庫
stops,stop_name,ja-Hrkt,すぎなみしゃこ,,,杉並車庫
stops,stop_name,ja,杉並都税事務所,,,杉並都税事務所
stops,stop_name,en,Suginami Tozei Jimusho,,,杉並都税事務所
stops,stop_name,ja-Hrkt,すぎなみとぜいじむしょ,,,杉並都税事務所
stops,stop_name,ja,東中野一丁目,,,東中野一丁目
stops,stop_name,en,Higashi-Nakano 1-chome,,,東中野一丁目
stops,stop_name,ja-Hrkt,ひがしなかのいっちょうめ、東中野１丁目、東中野1丁目,,,東中野一丁目
stops,stop_name,ja,東中野二丁目,,,東中野二丁目
stops,stop_name,en,Higashi-Nakano 2-chome,,,東中野二丁目
stops,stop_name,ja-Hrkt,ひがしなかのにちょうめ、東中野２丁目、東中野2丁目,,,東中野二丁目
stops,stop_name,ja,東中野区民活動センター,,,東中野区民活動センター
stops,stop_name,en,Higashi-Nakano Kumin Katsudo Center,,,東中野区民活動センター
stops,stop_name,ja-Hrkt,ひがしなかのくみんかつどうせんたー,,,東中野区民活動センター
stops,stop_name,ja,東中野本通り,,,東中野本通り
stops,stop_name,en,Higashi-Nakano Hon-dori,,,東中野本通り
stops,stop_name,ja-Hrkt,ひがしなかのほんどおり,,,東中野本通り
stops,stop_name,ja,東中野駅入口,,,東中野駅入口
stops,stop_name,en,Higashi-Nakano Station Iriguchi,,,東中野駅入口
stops,stop_name,ja-Hrkt,ひがしなかのえきいりぐち,,,東中野駅入口
stops,stop_name,ja,東中野駅大江戸線口,,,東中野駅大江戸線口
stops,stop_name,en,Higashi-Nakano Station Oedosenguchi,,,東中野駅大江戸線口
stops,stop_name,ja-Hrkt,ひがしなかのえきおおえどせんぐち,,,東中野駅大江戸線口
stops,stop_name,ja,東中野駅東口,,,東中野駅東口
stops,stop_name,en,Higashi-Nakano Station Higashiguchi,,,東中野駅東口
stops,stop_name,ja-Hrkt,ひがしなかのえきひがしぐち,,,東中野駅東口
stops,stop_name,ja,東中野駅西口,,,東中野駅西口
stops,stop_name,en,Higashi-Nakano Station Nishiguchi,,,東中野駅西口
stops,stop_name,ja-Hrkt,ひがしなかのえきにしぐち,,,東中野駅西口
stops,stop_name,ja,東京ディズニーランド,,,東京ディズニーランド
stops,stop_name,ja-Hrkt,とうきょうでぃずにーらんど,,,東京ディズニーランド
stops,stop_name,ja,東京女子大前,,,東京女子大前
stops,stop_name,en,Tokyo Joshidai Mae,,,東京女子大前
stops,stop_name,ja-Hrkt,とうきょうじょしだいまえ,,,東京女子大前
stops,stop_name,ja,東京女子大北,,,東京女子大北
stops,stop_name,en,Tokyo Joshidai Kita,,,東京女子大北
stops,stop_name,ja-Hrkt,とうきょうじょしだいきた,,,東京女子大北
stops,stop_name,ja,東京山手メディカルセンター,,,東京山手メディカルセンター
stops,stop_name,en,Tokyo Yamate Medical Center,,,東京山手メディカルセンター
stops,stop_name,ja-Hrkt,とうきょうやまてめでぃかるせんたー,,,東京山手メディカルセンター
