table_name,field_name,language,translation,record_id,record_sub_id,field_value
stop_times,stop_headsign,en,【Loop】For Nakayama Sta. via Daimura-chuo,,,【循環】( 森の台・台村 経由 ) 中山駅前 行
stop_times,stop_headsign,ja,【循環】( 森の台・台村 経由 ) 中山駅前 行,,,【循環】( 森の台・台村 経由 ) 中山駅前 行
stop_times,stop_headsign,ja-Hrkt,[ジュンカン]ダイムラチュウオウ ケイユ ナカヤマエキマエ ユキ,,,【循環】( 森の台・台村 経由 ) 中山駅前 行
stop_times,stop_headsign,ko,【고리】나카야마 역행 다이무라추오통해,,,【循環】( 森の台・台村 経由 ) 中山駅前 行
stop_times,stop_headsign,zh,【循环】开往中山站前经由台村中央,,,【循環】( 森の台・台村 経由 ) 中山駅前 行
stop_times,stop_headsign,en,【Loop】For Nakayama Sta.,,,【循環】中山駅前 行
stop_times,stop_headsign,ja,【循環】中山駅前 行,,,【循環】中山駅前 行
stop_times,stop_headsign,ja-Hrkt,[ジュンカン]ナカヤマエキマエ ユキ,,,【循環】中山駅前 行
stop_times,stop_headsign,ko,【고리】나카야마 역행 ,,,【循環】中山駅前 行
stop_times,stop_headsign,zh,【循环】开往中山站前,,,【循環】中山駅前 行
stop_times,stop_headsign,en,【Loop】For Tsurumi Sta.,,,【循環】鶴見駅前 行
stop_times,stop_headsign,ja,【循環】鶴見駅前 行,,,【循環】鶴見駅前 行
stop_times,stop_headsign,ja-Hrkt,[ジュンカン]ツルミエキマエ ユキ,,,【循環】鶴見駅前 行
stop_times,stop_headsign,ko,【고리】쓰루미 역행 ,,,【循環】鶴見駅前 行
stop_times,stop_headsign,zh,【循环】开往鹤见站前,,,【循環】鶴見駅前 行
stop_times,stop_headsign,en,【Loop】For Hoshikawa Sta. via Daimon-dori,,,【循環外回り】( 大門通 経由 ) 星川駅 行
stop_times,stop_headsign,ja,【循環外回り】( 大門通 経由 ) 星川駅 行,,,【循環外回り】( 大門通 経由 ) 星川駅 行
stop_times,stop_headsign,ja-Hrkt,[ジュンカンソトマワリ]ダイモンドオリ ケイユ ホシカワエキ ユキ,,,【循環外回り】( 大門通 経由 ) 星川駅 行
stop_times,stop_headsign,ko,【외선순환】호시카와역　행 다이몬 도리통해,,,【循環外回り】( 大門通 経由 ) 星川駅 行
stop_times,stop_headsign,zh,【外环】开往星川站经由大门通,,,【循環外回り】( 大門通 経由 ) 星川駅 行
stop_times,stop_headsign,en,【Loop】For Center-minami Sta. via Shimizu,,,【循環外回り】( 清水・佐江戸 経由 ) センター南駅 行
stop_times,stop_headsign,ja,【循環外回り】( 清水・佐江戸 経由 ) センター南駅 行,,,【循環外回り】( 清水・佐江戸 経由 ) センター南駅 行
stop_times,stop_headsign,ja-Hrkt,[ジュンカンソトマワリ]シミズ ケイユ センターミナミエキ ユキ,,,【循環外回り】( 清水・佐江戸 経由 ) センター南駅 行
stop_times,stop_headsign,ko,【외선순환】센터 미나미 역행 시미즈통해,,,【循環外回り】( 清水・佐江戸 経由 ) センター南駅 行
stop_times,stop_headsign,zh,【外环】开往中心南站经由清水,,,【循環外回り】( 清水・佐江戸 経由 ) センター南駅 行
stop_times,stop_headsign,en,【Loop】For Hoshikawa Sta. via Hodogaya-yakyujo-mae [Hodogaya Baseball Ground],,,【循環内回り】( 保土ケ谷野球場前 経由 ) 星川駅 行
stop_times,stop_headsign,ja,【循環内回り】( 保土ケ谷野球場前 経由 ) 星川駅 行,,,【循環内回り】( 保土ケ谷野球場前 経由 ) 星川駅 行
stop_times,stop_headsign,ja-Hrkt,[ジュンカンウチマワリ]ホドガヤヤキュウジョウマエ ケイユ ホシカワエキ ユキ,,,【循環内回り】( 保土ケ谷野球場前 経由 ) 星川駅 行
stop_times,stop_headsign,ko,【내선순환】호시카와역　행 호도가야 야큐죠 마에 [야구장]통해,,,【循環内回り】( 保土ケ谷野球場前 経由 ) 星川駅 行
stop_times,stop_headsign,zh,【内环】开往星川站经由保土谷棒球场前,,,【循環内回り】( 保土ケ谷野球場前 経由 ) 星川駅 行
stop_times,stop_headsign,en,【Loop】For Center-minami Sta. via Kawawa-cho,,,【循環内回り】( 川和町 経由 ) センター南駅 行
stop_times,stop_headsign,ja,【循環内回り】( 川和町 経由 ) センター南駅 行,,,【循環内回り】( 川和町 経由 ) センター南駅 行
stop_times,stop_headsign,ja-Hrkt,[ジュンカンウチマワリ]カワワチョウ ケイユ センターミナミエキ ユキ,,,【循環内回り】( 川和町 経由 ) センター南駅 行
stop_times,stop_headsign,ko,【내선순환】센터 미나미 역행 가와와쵸통해,,,【循環内回り】( 川和町 経由 ) センター南駅 行
stop_times,stop_headsign,zh,【内环】开往中心南站经由川和町,,,【循環内回り】( 川和町 経由 ) センター南駅 行
stop_times,stop_headsign,en,For Sawanosato-shogakko-mae [Sawanosato Elementary School],,,さわの里小学校前 行
stop_times,stop_headsign,ja,さわの里小学校前 行,,,さわの里小学校前 行
stop_times,stop_headsign,ja-Hrkt,サワノサトショウガッコウマエ ユキ,,,さわの里小学校前 行
stop_times,stop_headsign,ko,사와노사토 쇼갓코 마에[사와노사토 초등학교]행,,,さわの里小学校前 行
stop_times,stop_headsign,zh,开往泽之里小学前,,,さわの里小学校前 行
stop_times,stop_headsign,en,For Seirei-yokohama-byoin [Seirei Yokohama Hospital],,,聖隷横浜病院 行
stop_times,stop_headsign,ja,聖隷横浜病院 行,,,聖隷横浜病院 行
stop_times,stop_headsign,ja-Hrkt,セイレイヨコハマビョウイン ユキ,,,聖隷横浜病院 行
stop_times,stop_headsign,ko,세이레이 요코하마 뵤우인 [세이레이 요코하마 병원]행,,,聖隷横浜病院 行
stop_times,stop_headsign,zh,开往圣隶横滨医院,,,聖隷横浜病院 行
stop_times,stop_headsign,en,For Minato-sekijuji-byoin　 [Minato Red Cross Hospital],,,みなと赤十字病院 行
stop_times,stop_headsign,ja,みなと赤十字病院 行,,,みなと赤十字病院 行
stop_times,stop_headsign,ja-Hrkt,ミナトセキジュウジビョウイン ユキ,,,みなと赤十字病院 行
stop_times,stop_headsign,ko,미나토 세키주지 뵤인[미나토 적십자 병원]행,,,みなと赤十字病院 行
stop_times,stop_headsign,zh,开往港红十字医院,,,みなと赤十字病院 行
stop_times,stop_headsign,en,For Mitsugaoka-chuo,,,みつが丘中央 行
stop_times,stop_headsign,ja,みつが丘中央 行,,,みつが丘中央 行
stop_times,stop_headsign,ja-Hrkt,ミツガオカチュウオウ ユキ,,,みつが丘中央 行
stop_times,stop_headsign,ko,미쯔가오카추오행,,,みつが丘中央 行
stop_times,stop_headsign,zh,开往三丘中央,,,みつが丘中央 行
stop_times,stop_headsign,en,For Cotton Harbor,,,コットンハーバー 行
stop_times,stop_headsign,ja,コットンハーバー 行,,,コットンハーバー 行
stop_times,stop_headsign,ja-Hrkt,コットンハーバー ユキ,,,コットンハーバー 行
stop_times,stop_headsign,ko,코튼 하버행,,,コットンハーバー 行
stop_times,stop_headsign,zh,开往棉港,,,コットンハーバー 行
stop_times,stop_headsign,en,For Sky Walk Mae,,,スカイウォーク前 行
stop_times,stop_headsign,ja,スカイウォーク前 行,,,スカイウォーク前 行
stop_times,stop_headsign,ja-Hrkt,スカイウォークマエ ユキ,,,スカイウォーク前 行
stop_times,stop_headsign,ko,스카이워크 마에[스카이워크]행,,,スカイウォーク前 行
stop_times,stop_headsign,zh,开往天空步道前,,,スカイウォーク前 行
stop_times,stop_headsign,en,For Center-minami Sta.,,,センター南駅 行
stop_times,stop_headsign,ja,センター南駅 行,,,センター南駅 行
stop_times,stop_headsign,ja-Hrkt,センターミナミエキ ユキ,,,センター南駅 行
stop_times,stop_headsign,ko,센터 미나미 역행,,,センター南駅 行
stop_times,stop_headsign,zh,开往中心南站,,,センター南駅 行
stop_times,stop_headsign,en,For Yokohama Island Garden,,,ヨコハマアイランドガーデン 行
stop_times,stop_headsign,ja,ヨコハマアイランドガーデン 行,,,ヨコハマアイランドガーデン 行
stop_times,stop_headsign,ja-Hrkt,ヨコハマアイランドガーデン ユキ,,,ヨコハマアイランドガーデン 行
stop_times,stop_headsign,ko,요코하마 아일랜드 가든행,,,ヨコハマアイランドガーデン 行
stop_times,stop_headsign,zh,开往横滨岛庭园,,,ヨコハマアイランドガーデン 行
stop_times,stop_headsign,en,For Hammerhead,,,ハンマーヘッド 行
stop_times,stop_headsign,ja,ハンマーヘッド 行,,,ハンマーヘッド 行
stop_times,stop_headsign,ja-Hrkt,ハンマーヘッド ユキ,,,ハンマーヘッド 行
stop_times,stop_headsign,ko,해머 헤드행,,,ハンマーヘッド 行
stop_times,stop_headsign,zh,开往锤头吊车,,,ハンマーヘッド 行
stop_times,stop_headsign,en,For Hammerhead via WORLD PORTERS,,,ワールドポーターズ 経由 ハンマーヘッド 行
stop_times,stop_headsign,ja,ワールドポーターズ 経由 ハンマーヘッド 行,,,ワールドポーターズ 経由 ハンマーヘッド 行
stop_times,stop_headsign,ja-Hrkt,ワールドポーターズ ケイユ ハンマーヘッド ユキ,,,ワールドポーターズ 経由 ハンマーヘッド 行
stop_times,stop_headsign,ko,해머 헤드행 월드 포터스통해,,,ワールドポーターズ 経由 ハンマーヘッド 行
stop_times,stop_headsign,zh,开往锤头吊车经由WORLD PORTERS（综合商业设施）,,,ワールドポーターズ 経由 ハンマーヘッド 行
stop_times,stop_headsign,en,For PACIFICO Yokohama,,,パシフィコ横浜 行
stop_times,stop_headsign,ja,パシフィコ横浜 行,,,パシフィコ横浜 行
stop_times,stop_headsign,ja-Hrkt,パシフィコヨコハマ ユキ,,,パシフィコ横浜 行
stop_times,stop_headsign,ko,퍼시피코 요코하마행,,,パシフィコ横浜 行
stop_times,stop_headsign,zh,开往PACIFICO横滨会展中心,,,パシフィコ横浜 行
stop_times,stop_headsign,en,For Tsuzuki-fureai-no-oka Sta.,,,都筑ふれあいの丘駅 行
stop_times,stop_headsign,ja,都筑ふれあいの丘駅 行,,,都筑ふれあいの丘駅 行
stop_times,stop_headsign,ja-Hrkt,ツヅキフレアイノオカエキ ユキ,,,都筑ふれあいの丘駅 行
stop_times,stop_headsign,ko,쓰즈키 후레아이노 오카 역행,,,都筑ふれあいの丘駅 行
stop_times,stop_headsign,zh,开往都筑友谊之丘站,,,都筑ふれあいの丘駅 行
stop_times,stop_headsign,en,For Hattan-bashi Bridge,,,八反橋 行
stop_times,stop_headsign,ja,八反橋 行,,,八反橋 行
stop_times,stop_headsign,ja-Hrkt,ハッタンバシ ユキ,,,八反橋 行
stop_times,stop_headsign,ko,핫탄바시 다리행,,,八反橋 行
stop_times,stop_headsign,zh,开往八反桥,,,八反橋 行
stop_times,stop_headsign,en,For Motomachi-iriguchi,,,元町入口 行
stop_times,stop_headsign,ja,元町入口 行,,,元町入口 行
stop_times,stop_headsign,ja-Hrkt,モトマチイリグチ ユキ,,,元町入口 行
stop_times,stop_headsign,ko,모토마치 이리구치행,,,元町入口 行
stop_times,stop_headsign,zh,开往元町入口,,,元町入口 行
stop_times,stop_headsign,en,For Nyukoku-kanrikyoku-mae [Immigration Bureau],,,入国管理局前 行
stop_times,stop_headsign,ja,入国管理局前 行,,,入国管理局前 行
stop_times,stop_headsign,ja-Hrkt,ニュウコクカンリキョクマエ ユキ,,,入国管理局前 行
stop_times,stop_headsign,ko,뉴우코쿠 칸리쿄쿠 마에 [입국 관리국]행,,,入国管理局前 行
stop_times,stop_headsign,zh,开往入国管理局前,,,入国管理局前 行
stop_times,stop_headsign,en,For Noba-chuo-koen [Noba-chuo Park] via Noba-danchi-higashiguchi,,,野庭団地東口 経由 野庭中央公園 行
stop_times,stop_headsign,ja,野庭団地東口 経由 野庭中央公園 行,,,野庭団地東口 経由 野庭中央公園 行
stop_times,stop_headsign,ja-Hrkt,ノバダンチヒガシグチ ケイユ ノバチュウオウコウエン ユキ,,,野庭団地東口 経由 野庭中央公園 行
stop_times,stop_headsign,ko,노바 추오 코우엔 [노바 추오 공원]행 노바 단치 히가시구치통해,,,野庭団地東口 経由 野庭中央公園 行
stop_times,stop_headsign,zh,开往野庭中央公园经由野庭住宅区东口,,,野庭団地東口 経由 野庭中央公園 行
stop_times,stop_headsign,en,For Kamiooka Sta. via Noba-danchi-higashiguchi,,,野庭団地東口 経由 上大岡駅前 行
stop_times,stop_headsign,ja,野庭団地東口 経由 上大岡駅前 行,,,野庭団地東口 経由 上大岡駅前 行
stop_times,stop_headsign,ja-Hrkt,ノバダンチヒガシグチ ケイユ カミオオオカエキマエ ユキ,,,野庭団地東口 経由 上大岡駅前 行
stop_times,stop_headsign,ko,가미오오카 역행 노바 단치 히가시구치통해,,,野庭団地東口 経由 上大岡駅前 行
stop_times,stop_headsign,zh,开往上大冈站前经由野庭住宅区东口,,,野庭団地東口 経由 上大岡駅前 行
stop_times,stop_headsign,en,For Noba-chuo-koen [Noba-chuo Park],,,野庭中央公園 行
stop_times,stop_headsign,ja,野庭中央公園 行,,,野庭中央公園 行
stop_times,stop_headsign,ja-Hrkt,ノバチュウオウコウエン ユキ,,,野庭中央公園 行
stop_times,stop_headsign,ko,노바 추오 코우엔 [노바 추오 공원]행,,,野庭中央公園 行
stop_times,stop_headsign,zh,开往野庭中央公园,,,野庭中央公園 行
stop_times,stop_headsign,en,For Wakabadai-chuo,,,若葉台中央 行
stop_times,stop_headsign,ja,若葉台中央 行,,,若葉台中央 行
stop_times,stop_headsign,ja-Hrkt,ワカバダイチュウオウ ユキ,,,若葉台中央 行
stop_times,stop_headsign,ko,와카바다이 추오행,,,若葉台中央 行
stop_times,stop_headsign,zh,开往嫩叶台中央,,,若葉台中央 行
stop_times,stop_headsign,en,For Kita-dori,,,北通り 行
stop_times,stop_headsign,ja,北通り 行,,,北通り 行
stop_times,stop_headsign,ja-Hrkt,キタドオリ ユキ,,,北通り 行
stop_times,stop_headsign,ko,기타 도리행,,,北通り 行
stop_times,stop_headsign,zh,开往北通,,,北通り 行
stop_times,stop_headsign,en,For Eda Sta. via Eda-minami,,,荏田南 経由 江田駅 行
stop_times,stop_headsign,ja,荏田南 経由 江田駅 行,,,荏田南 経由 江田駅 行
stop_times,stop_headsign,ja-Hrkt,エダミナミ ケイユ エダエキ ユキ,,,荏田南 経由 江田駅 行
stop_times,stop_headsign,ko,에다 역행 에다 미나미통해,,,荏田南 経由 江田駅 行
stop_times,stop_headsign,zh,开往江田站经由荏田南,,,荏田南 経由 江田駅 行
stop_times,stop_headsign,en,For Tokaichiba Sta.,,,十日市場駅前 行
stop_times,stop_headsign,ja,十日市場駅前 行,,,十日市場駅前 行
stop_times,stop_headsign,ja-Hrkt,トオカイチバエキマエ ユキ,,,十日市場駅前 行
stop_times,stop_headsign,ko,도카이치바 역행,,,十日市場駅前 行
stop_times,stop_headsign,zh,开往十日市场站前,,,十日市場駅前 行
stop_times,stop_headsign,en,For Senmarudai-shukaijo,,,千丸台集会所 行
stop_times,stop_headsign,ja,千丸台集会所 行,,,千丸台集会所 行
stop_times,stop_headsign,ja-Hrkt,センマルダイシュウカイジョ ユキ,,,千丸台集会所 行
stop_times,stop_headsign,ko,센마루다이 슈우카이조행,,,千丸台集会所 行
stop_times,stop_headsign,zh,开往千丸台集会所,,,千丸台集会所 行
stop_times,stop_headsign,en,For Tsurumi Sta. Nishiguchi via Aradachi,,,荒立 経由 鶴見駅西口 行
stop_times,stop_headsign,ja,荒立 経由 鶴見駅西口 行,,,荒立 経由 鶴見駅西口 行
stop_times,stop_headsign,ja-Hrkt,アラダチ ケイユ ツルミエキニシグチ ユキ,,,荒立 経由 鶴見駅西口 行
stop_times,stop_headsign,ko,쓰루미 역 니시구치행 아라다치통해,,,荒立 経由 鶴見駅西口 行
stop_times,stop_headsign,zh,开往鹤见站西口经由荒立,,,荒立 経由 鶴見駅西口 行
stop_times,stop_headsign,en,For Nanbu-mizusaisei Center Mae [Nanbu Wastewater Treatment Plant],,,南部水再生センター前 行
stop_times,stop_headsign,ja,南部水再生センター前 行,,,南部水再生センター前 行
stop_times,stop_headsign,ja-Hrkt,ナンブミズサイセイセンターマエ ユキ,,,南部水再生センター前 行
stop_times,stop_headsign,ko,난부 미즈사이세이 센터 마에행,,,南部水再生センター前 行
stop_times,stop_headsign,zh,开往南部水再生中心前,,,南部水再生センター前 行
stop_times,stop_headsign,en,For Zuiunji-mae [Zuiunji Temple],,,瑞雲寺前 行
stop_times,stop_headsign,ja,瑞雲寺前 行,,,瑞雲寺前 行
stop_times,stop_headsign,ja-Hrkt,ズイウンジマエ ユキ,,,瑞雲寺前 行
stop_times,stop_headsign,ko,즈이운지 마에[즈이운지 절]행,,,瑞雲寺前 行
stop_times,stop_headsign,zh,开往瑞云寺前,,,瑞雲寺前 行
stop_times,stop_headsign,en,For Namamugi,,,生麦 行
stop_times,stop_headsign,ja,生麦 行,,,生麦 行
stop_times,stop_headsign,ja-Hrkt,ナマムギ ユキ,,,生麦 行
stop_times,stop_headsign,ko,나마무기행,,,生麦 行
stop_times,stop_headsign,zh,开往生麦,,,生麦 行
stop_times,stop_headsign,en,For Nagatsuta Sta.,,,長津田駅前 行
stop_times,stop_headsign,ja,長津田駅前 行,,,長津田駅前 行
stop_times,stop_headsign,ja-Hrkt,ナガツタエキマエ ユキ,,,長津田駅前 行
stop_times,stop_headsign,ko,나가쓰타 역행,,,長津田駅前 行
stop_times,stop_headsign,zh,开往长津田站前,,,長津田駅前 行
stop_times,stop_headsign,en,For Arai-chugakko-mae [Arai Junior High School],,,新井中学校前 行
stop_times,stop_headsign,ja,新井中学校前 行,,,新井中学校前 行
stop_times,stop_headsign,ja-Hrkt,アライチュウガッコウマエ ユキ,,,新井中学校前 行
stop_times,stop_headsign,ko,아라이 추갓코 마에[아라이 중학교]행,,,新井中学校前 行
stop_times,stop_headsign,zh,开往新井初中前,,,新井中学校前 行
stop_times,stop_headsign,en,For Shin-koyasu Sta.,,,新子安駅前 行
stop_times,stop_headsign,ja,新子安駅前 行,,,新子安駅前 行
stop_times,stop_headsign,ja-Hrkt,シンコヤスエキマエ ユキ,,,新子安駅前 行
stop_times,stop_headsign,ko,신코야스 역행,,,新子安駅前 行
stop_times,stop_headsign,zh,开往新子安站前,,,新子安駅前 行
stop_times,stop_headsign,en,For Higashi-kanagawa Sta. Nishiguchi via Shin-koyasu Sta. Nishiguchi,,,新子安駅西口 経由 東神奈川駅西口 行
stop_times,stop_headsign,ja,新子安駅西口 経由 東神奈川駅西口 行,,,新子安駅西口 経由 東神奈川駅西口 行
stop_times,stop_headsign,ja-Hrkt,シンコヤスエキニシグチ ケイユ ヒガシカナガワエキニシグチ ユキ,,,新子安駅西口 経由 東神奈川駅西口 行
stop_times,stop_headsign,ko,히가시카나가와 역 니시구치행 신코야스 역　니시구치통해,,,新子安駅西口 経由 東神奈川駅西口 行
stop_times,stop_headsign,zh,开往东神奈川站西口经由新子安站西口,,,新子安駅西口 経由 東神奈川駅西口 行
stop_times,stop_headsign,en,For Tsurumi Sta. Nishiguchi via Shin-koyasu Sta. Nishiguchi,,,新子安駅西口 経由 鶴見駅西口 行
stop_times,stop_headsign,ja,新子安駅西口 経由 鶴見駅西口 行,,,新子安駅西口 経由 鶴見駅西口 行
stop_times,stop_headsign,ja-Hrkt,シンコヤスエキニシグチ ケイユ ツルミエキニシグチ ユキ,,,新子安駅西口 経由 鶴見駅西口 行
stop_times,stop_headsign,ko,쓰루미 역 니시구치행 신코야스 역　니시구치통해,,,新子安駅西口 経由 鶴見駅西口 行
stop_times,stop_headsign,zh,开往鹤见站西口经由新子安站西口,,,新子安駅西口 経由 鶴見駅西口 行
stop_times,stop_headsign,en,For Shin-koyasu Sta. Nishiguchi,,,新子安駅西口 行
stop_times,stop_headsign,ja,新子安駅西口 行,,,新子安駅西口 行
stop_times,stop_headsign,ja-Hrkt,シンコヤスエキニシグチ ユキ,,,新子安駅西口 行
stop_times,stop_headsign,ko,신코야스 역　니시구치행,,,新子安駅西口 行
stop_times,stop_headsign,zh,开往新子安站西口,,,新子安駅西口 行
stop_times,stop_headsign,en,For Shin-sugita Sta.,,,新杉田駅前 行
stop_times,stop_headsign,ja,新杉田駅前 行,,,新杉田駅前 行
stop_times,stop_headsign,ja-Hrkt,シンスギタエキマエ ユキ,,,新杉田駅前 行
stop_times,stop_headsign,ko,신스키타 역행,,,新杉田駅前 行
stop_times,stop_headsign,zh,开往新杉田站前,,,新杉田駅前 行
stop_times,stop_headsign,en,For Shin-yokohama  Sta.,,,新横浜駅前 行
stop_times,stop_headsign,ja,新横浜駅前 行,,,新横浜駅前 行
stop_times,stop_headsign,ja-Hrkt,シンヨコハマエキマエ ユキ,,,新横浜駅前 行
stop_times,stop_headsign,ko,신요코하마 역행,,,新横浜駅前 行
stop_times,stop_headsign,zh,开往新横滨站前,,,新横浜駅前 行
stop_times,stop_headsign,en,For shin-tsunashima-sta,,,新綱島駅 行
stop_times,stop_headsign,ja,新綱島駅 行,,,新綱島駅 行
stop_times,stop_headsign,ja-Hrkt,シンツナシマエキ ユキ,,,新綱島駅 行
stop_times,stop_headsign,ko,신쓰나시마 역행,,,新綱島駅 行
stop_times,stop_headsign,zh,开往新纲岛站,,,新綱島駅 行
stop_times,stop_headsign,en,For Nippa Sta.,,,新羽駅 行
stop_times,stop_headsign,ja,新羽駅 行,,,新羽駅 行
stop_times,stop_headsign,ja-Hrkt,ニッパエキ ユキ,,,新羽駅 行
stop_times,stop_headsign,ko,닙파 역 (닛파 역)행,,,新羽駅 行
stop_times,stop_headsign,zh,开往新羽站,,,新羽駅 行
stop_times,stop_headsign,en,For Fujidana,,,藤棚 行
stop_times,stop_headsign,ja,藤棚 行,,,藤棚 行
stop_times,stop_headsign,ja-Hrkt,フジダナ ユキ,,,藤棚 行
stop_times,stop_headsign,ko,후지다나행,,,藤棚 行
stop_times,stop_headsign,zh,开往藤棚,,,藤棚 行
stop_times,stop_headsign,en,For PACIFICO Yokohama via Hinodecho Sta.,,,日ノ出町駅前 経由 パシフィコ横浜 行
stop_times,stop_headsign,ja,日ノ出町駅前 経由 パシフィコ横浜 行,,,日ノ出町駅前 経由 パシフィコ横浜 行
stop_times,stop_headsign,ja-Hrkt,ヒノデチョウエキマエ ケイユ パシフィコヨコハマ ユキ,,,日ノ出町駅前 経由 パシフィコ横浜 行
stop_times,stop_headsign,ko,퍼시피코 요코하마행 히노데쵸 역통해,,,日ノ出町駅前 経由 パシフィコ横浜 行
stop_times,stop_headsign,zh,开往PACIFICO横滨会展中心经由日之出町站前,,,日ノ出町駅前 経由 パシフィコ横浜 行
stop_times,stop_headsign,en,For Sakuragicho Sta. via Hinodecho Sta.,,,日ノ出町駅前 経由 桜木町駅前 行
stop_times,stop_headsign,ja,日ノ出町駅前 経由 桜木町駅前 行,,,日ノ出町駅前 経由 桜木町駅前 行
stop_times,stop_headsign,ja-Hrkt,ヒノデチョウエキマエ ケイユ サクラギチョウエキマエ ユキ,,,日ノ出町駅前 経由 桜木町駅前 行
stop_times,stop_headsign,ko,사쿠라기쵸 역행 히노데쵸 역통해,,,日ノ出町駅前 経由 桜木町駅前 行
stop_times,stop_headsign,zh,开往樱木町站前经由日之出町站前,,,日ノ出町駅前 経由 桜木町駅前 行
stop_times,stop_headsign,en,For Takigashira via Hinodecho Sta.,,,日ノ出町駅前 経由 滝頭 行
stop_times,stop_headsign,ja,日ノ出町駅前 経由 滝頭 行,,,日ノ出町駅前 経由 滝頭 行
stop_times,stop_headsign,ja-Hrkt,ヒノデチョウエキマエ ケイユ タキガシラ ユキ,,,日ノ出町駅前 経由 滝頭 行
stop_times,stop_headsign,ko,다키가시라행 히노데쵸 역통해,,,日ノ出町駅前 経由 滝頭 行
stop_times,stop_headsign,zh,开往泷头经由日之出町站前,,,日ノ出町駅前 経由 滝頭 行
stop_times,stop_headsign,en,For Sakuragicho Sta. via Nihon-odori Sta. Kencho-mae [Prefectural Government],,,日本大通り駅県庁前 経由 桜木町駅前 行
stop_times,stop_headsign,ja,日本大通り駅県庁前 経由 桜木町駅前 行,,,日本大通り駅県庁前 経由 桜木町駅前 行
stop_times,stop_headsign,ja-Hrkt,ニホンオオドオリエキケンチョウマエ ケイユ サクラギチョウエキマエ ユキ,,,日本大通り駅県庁前 経由 桜木町駅前 行
stop_times,stop_headsign,ko,사쿠라기쵸 역행 니혼 오도리 역 겐쵸마에 [현청]통해,,,日本大通り駅県庁前 経由 桜木町駅前 行
stop_times,stop_headsign,zh,开往樱木町站前经由日本大通站县厅前,,,日本大通り駅県庁前 経由 桜木町駅前 行
stop_times,stop_headsign,en,For Takigashira via Nihon-odori Sta. Kencho-mae [Prefectural Government],,,日本大通り駅県庁前 経由 滝頭 行
stop_times,stop_headsign,ja,日本大通り駅県庁前 経由 滝頭 行,,,日本大通り駅県庁前 経由 滝頭 行
stop_times,stop_headsign,ja-Hrkt,ニホンオオドオリエキケンチョウマエ ケイユ タキガシラ ユキ,,,日本大通り駅県庁前 経由 滝頭 行
stop_times,stop_headsign,ko,다키가시라행 니혼 오도리 역 겐쵸마에 [현청]통해,,,日本大通り駅県庁前 経由 滝頭 行
stop_times,stop_headsign,zh,开往泷头经由日本大通站县厅前,,,日本大通り駅県庁前 経由 滝頭 行
stop_times,stop_headsign,en,For Nihon-odori Sta. Kencho-mae [Prefectural Government],,,日本大通り駅県庁前 行
stop_times,stop_headsign,ja,日本大通り駅県庁前 行,,,日本大通り駅県庁前 行
stop_times,stop_headsign,ja-Hrkt,ニホンオオドオリエキケンチョウマエ ユキ,,,日本大通り駅県庁前 行
stop_times,stop_headsign,ko,니혼 오도리 역 겐쵸마에 [현청]행,,,日本大通り駅県庁前 行
stop_times,stop_headsign,zh,开往日本大通站县厅前,,,日本大通り駅県庁前 行
stop_times,stop_headsign,en,For NISSAN Honmoku Wharf,,,日産本牧専用埠頭 行
stop_times,stop_headsign,ja,日産本牧専用埠頭 行,,,日産本牧専用埠頭 行
stop_times,stop_headsign,ja-Hrkt,ニッサンホンモクセンヨウフトウ ユキ,,,日産本牧専用埠頭 行
stop_times,stop_headsign,ko,닛산 혼모쿠 전용 부두행,,,日産本牧専用埠頭 行
stop_times,stop_headsign,zh,开往日产本牧专用埠头,,,日産本牧専用埠頭 行
stop_times,stop_headsign,en,For Tsurumi Sta. Nishiguchi via Showa-sakaue,,,昭和坂上 経由 鶴見駅西口 行
stop_times,stop_headsign,ja,昭和坂上 経由 鶴見駅西口 行,,,昭和坂上 経由 鶴見駅西口 行
stop_times,stop_headsign,ja-Hrkt,ショウワサカウエ ケイユ ツルミエキニシグチ ユキ,,,昭和坂上 経由 鶴見駅西口 行
stop_times,stop_headsign,ko,쓰루미 역 니시구치행 쇼와 사카우에통해,,,昭和坂上 経由 鶴見駅西口 行
stop_times,stop_headsign,zh,开往鹤见站西口经由昭和坂上,,,昭和坂上 経由 鶴見駅西口 行
stop_times,stop_headsign,en,For Myojindai,,,明神台 行
stop_times,stop_headsign,ja,明神台 行,,,明神台 行
stop_times,stop_headsign,ja-Hrkt,ミョウジンダイ ユキ,,,明神台 行
stop_times,stop_headsign,ko,묘진다이행,,,明神台 行
stop_times,stop_headsign,zh,开往明神台,,,明神台 行
stop_times,stop_headsign,en,For Hoshikawa Sta.,,,星川駅 行
stop_times,stop_headsign,ja,星川駅 行,,,星川駅 行
stop_times,stop_headsign,ja-Hrkt,ホシカワエキ ユキ,,,星川駅 行
stop_times,stop_headsign,ko,호시카와역　행,,,星川駅 行
stop_times,stop_headsign,zh,开往星川站,,,星川駅 行
stop_times,stop_headsign,en,For Hakusan-koko [Hakusan High School],,,白山高校 行
stop_times,stop_headsign,ja,白山高校 行,,,白山高校 行
stop_times,stop_headsign,ja-Hrkt,ハクサンコウコウ ユキ,,,白山高校 行
stop_times,stop_headsign,ko,하쿠산 코우코 [하쿠산 고등학교]행,,,白山高校 行
stop_times,stop_headsign,zh,开往白山高中,,,白山高校 行
