stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1074_02,,川和小学校前,,35.5305811,139.5477222,,,0,,,1,
1075_01,,川和公会堂前,,35.5272456,139.5491659,,,0,,,1,
1075_02,,川和公会堂前,,35.5275131,139.5488161,,,0,,,1,
1077_01,,川向町折返場,,35.5164811,139.5807756,,,0,,,1,
1078_52,,川崎駅西口,,35.5312228,139.6953731,,,0,,,1,52
1079_01,,神大寺,,35.4869403,139.6161270,,,0,,,1,
1079_02,,神大寺,,35.4868303,139.6152933,,,0,,,1,
1080_01,,神大寺入口,,35.4813592,139.6069609,,,0,,,1,
1080_02,,神大寺入口,,35.4813136,139.6067742,,,0,,,1,
1080_03,,神大寺入口,,35.4814617,139.6067528,,,0,,,1,
1080_04,,神大寺入口,,35.4812342,139.6067997,,,0,,,1,
1081_01,,関内駅北口,,35.4442625,139.6348770,,,0,,,1,
1082_01,,寛政,,35.5013531,139.6975878,,,0,,,1,
1082_02,,寛政,,35.5011975,139.6984280,,,0,,,1,
1083_01,,願行寺前,,35.3878395,139.6145334,,,0,,,1,
1083_02,,願行寺前,,35.3879845,139.6145311,,,0,,,1,
1087_01,,活動ホーム前,,35.4049589,139.6227920,,,0,,,1,
1087_02,,活動ホーム前,,35.4052534,139.6223936,,,0,,,1,
1089_01,,川和高校入口,,35.5400195,139.5542642,,,0,,,1,
1089_02,,川和高校入口,,35.5396114,139.5542084,,,0,,,1,
1091_01,,川向南耕地,,35.5158297,139.5874053,,,0,,,1,
1091_02,,川向南耕地,,35.5155184,139.5876442,,,0,,,1,
1093_01,,片倉町駅前,,35.4903436,139.6071803,,,0,,,1,1
1093_02,,片倉町駅前,,35.4902395,139.6068525,,,0,,,1,2
1093_03,,片倉町駅前,,35.4901370,139.6065934,,,0,,,1,3
1093_04,,片倉町駅前,,35.4899522,139.6061850,,,0,,,1,4
1094_01,,神大寺交差点,,35.4811370,139.6085553,,,0,,,1,
1095_01,,鴨居６丁目,,35.5035481,139.5617900,,,0,,,1,
1095_02,,鴨居６丁目,,35.5035478,139.5611114,,,0,,,1,
1096_01,,鴨居７丁目,,35.4971442,139.5566456,,,0,,,1,
1096_02,,鴨居７丁目,,35.4971000,139.5567792,,,0,,,1,
1098_01,,神奈川中学校下,,35.4916847,139.6374245,,,0,,,1,
